day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
238,835.4777213437314,79700.61504644417,119042.22229144223,0.0,783.5633389062725,119934.97109188672,0.0,175896.14888942518,2512.470180391397,5915.914428591258,69905.21234922227,11.0
239,404.64298192493646,87236.13611915045,122879.33180735653,0.0,821.5484975199192,125051.19450929751,0.0,179418.9008861342,2593.545683097189,6144.6595821875635,72324.91541298632,12.0
240,134.7399266080908,146257.5569820005,119067.99307441009,0.0,1088.6134168596814,119001.05168406537,0.0,170027.8024281481,2694.5266063007525,6334.73828209082,68889.60039355926,12.25
241,3313.223392567319,21430.725122040727,108406.1390328432,0.0,352.8241733823651,30320.808668581954,25512.556606289996,83671.38081030043,2382.5678079629915,5231.919279173589,14860.776676010717,21.75
242,512.0400110044156,92812.3902187734,121482.56819601062,0.0,730.3847872108234,121816.8220604421,0.0,178574.40970892945,2550.712344508687,6230.065245942902,71013.37176516336,11.0
243,465.2064566423589,84428.06290008762,122213.89640626192,0.0,681.6986713036188,63751.132370026855,0.0,122860.67220006904,2588.101458361759,6103.467328834346,50645.89853214185,12.25
244,2377.761536888323,59758.413872105164,115024.64856412983,0.0,688.8104943623624,62626.60029783371,0.0,87285.22481532242,2529.8965193118233,5764.2185623611285,19371.90592175084,10.0
245,541.4377645954585,92049.27766718123,123766.28218410764,0.0,822.7875748744552,124176.93886366674,0.0,182128.21774385704,2601.7132870933515,6333.087635322988,72436.45998798934,11.0
246,1060.932366532382,79790.25819489548,122729.69318906289,0.0,761.0623014043654,121287.15385450509,0.0,179647.710022187,2589.1420416611277,6197.568909307934,71436.43489412052,10.5
247,463.976281070905,90487.97231997336,121262.33418471254,0.0,871.6772947908213,123294.75768235831,0.0,177848.50280111996,2554.5685915128856,6155.91362136449,71452.05883688385,11.75
248,1451.2858109446647,58924.65182052945,119869.01987390721,0.0,522.1404921130271,93000.36042181456,0.0,154325.75603443052,2545.33237497627,5840.89490715519,71409.69340560754,11.75
249,5992.885036750089,21571.324538106943,114478.75457417517,0.0,296.85617349228596,39382.15636270034,26917.18786708291,91996.90000470911,2512.328473321571,5606.112902928811,15459.435093969663,21.75
250,375.8760830268679,105599.14748204117,125080.60278360294,0.0,839.109870955136,65095.186549739425,0.0,125359.16393985676,2685.9469992845857,6296.042567735444,51760.573621961696,12.0
251,9200.75937264774,16058.734070646591,109932.18414719387,0.0,245.55048115200213,23803.12289896748,26039.702603930233,53186.9550700332,2426.4655678176327,5149.433938339833,9886.785076758979,21.75
252,255.18098455986504,111731.45882843056,123044.97661193713,0.0,895.3875995140487,120337.95815640513,0.0,178237.0383801105,2568.1359058679336,6365.700133885927,70970.42536903563,10.5
253,158.45937120499786,135237.26021226222,122577.03758372478,0.0,916.5843387795666,122636.66906772579,0.0,175174.91134284885,2554.9615131723594,6463.308831464193,71053.75233845276,12.25
254,331.12809721478175,96661.80361998889,122436.33421545327,0.0,691.8197137962989,122491.32198282755,0.0,179641.6359433347,2565.3417468508624,6383.900541388959,71571.77005339196,11.0
255,270.9027145084714,94956.53596399236,119481.23997766935,0.0,593.3180919219674,91911.53281742224,0.0,152539.06434682908,2514.510838702414,6107.108464792169,70633.11609640632,11.75
256,7031.854161723634,18712.115322874604,111870.88489685068,0.0,202.31479825079106,38496.81005559561,26298.364304635674,89941.33319860359,2453.9097880323498,5421.714247951172,15135.598341380975,21.75
257,1380.1781406459788,67682.40371970326,124482.85716928609,0.0,504.7970213550263,65966.75412910884,0.0,120538.01932054934,2644.1301272732494,6188.488850493747,50781.8775732367,11.0
258,1753.3513507679534,66635.43581100408,116320.02675391859,0.0,538.9832579890639,63921.895635633606,0.0,92329.03960101627,2546.5534545605515,5920.678579280643,21453.060714673946,11.0
259,487.9086765845826,88385.76379615755,123563.81155812377,0.0,593.2861786821354,125261.84204786833,0.0,179691.66611173187,2597.504959819004,6267.347537146045,72669.33411036793,12.0
260,317.69192969093996,105112.69065656236,122980.27081820737,0.0,735.5233042301941,123805.22471827394,0.0,176873.30477568498,2576.521934481083,6311.5025807141665,71902.06555534918,12.25
261,236.8573968116527,138740.77208418542,125530.38655225666,0.0,1010.4529122324858,123782.74285715034,0.0,176176.72265740376,2740.1243172000695,6610.554437351926,72160.27221054827,12.75
262,111.2129970093069,139493.33951341326,122423.14647110744,0.0,932.314408696954,92761.7088273674,0.0,156434.51710045766,2765.785267542951,6334.479246107437,71663.87510714833,11.0
263,70.87365241949888,146475.65346674193,124550.10559580244,0.0,1092.9972278515731,123598.32749702425,0.0,181285.66754453556,2811.2303010104742,6546.17336480089,72441.11883751895,11.0
264,2665.3954397801826,55353.06071094941,123450.97781743169,0.0,487.8990527048346,65636.32481078291,0.0,120025.91733170302,2632.0228855700652,6016.94660819335,50705.07978093736,11.0
265,990.6147930601934,89929.59309565664,117775.62914191099,0.0,678.354670571616,62911.563648873285,0.0,95511.59625161726,2579.4080786665977,6024.518346870716,22604.51865414993,12.5
266,504.74499334031026,112648.55703321836,124145.82934717581,0.0,843.2554888226737,123696.48136111522,0.0,181392.98684428068,2632.728099545087,6435.533146064628,72369.5475820841,11.0
267,1041.9282134506686,89644.38551662109,123589.27974930854,0.0,758.2807839103538,123836.60954286224,0.0,181631.09632736593,2594.63590982242,6321.341211387209,72725.1279563888,11.0
268,1006.8460937331536,86342.98788716887,123586.71844913393,0.0,754.5329206712985,123917.60106864762,0.0,181747.15468063884,2596.5955055627205,6344.704769413517,72764.15632025407,11.0
269,1907.0697722889993,60631.629655182755,123736.3114566199,0.0,484.09444021051223,95022.583868744,0.0,160252.1051559389,2621.48771027902,6124.073926302028,73704.48224213443,11.0
270,3005.1612043894906,54484.43400379902,120622.96815016841,0.0,461.6403648638735,121991.24441215083,0.0,178849.70400136846,2553.166047032054,5878.368405035766,71585.40805937951,11.0
271,693.9832870433515,73773.67953687401,123444.0379020086,0.0,649.0137311630132,65212.0865034817,0.0,122492.65610881124,2624.3020164532118,5993.852442879586,51389.42125287052,11.5
272,1192.3936157341852,83368.02123114235,119211.53472188706,0.0,786.1466220318969,65420.27394849674,0.0,94562.9825550233,2608.770631173241,6102.082417383683,22046.11976389089,11.0
273,260.4986072719986,134180.35460625906,125287.93180317944,0.0,1017.8977817109442,120918.7921665674,0.0,172714.18410584456,2891.272081545968,6529.4921106923175,70891.3784941722,13.5
274,240.75668005832335,154611.96459394798,128295.92639050516,0.0,980.3833214227351,125517.2991928547,0.0,178831.49946600382,2970.09251326825,6765.242841318453,73676.2301338034,13.0
275,4738.736607361818,24679.66281968423,114945.92484170814,0.0,428.55421181009564,41147.26465060207,26485.801158043185,88183.48992612514,2500.1231103744767,5633.643906777419,10561.646449737398,3.0
276,278.0054885464044,124001.7864259105,127346.91922393952,0.0,899.7636961363038,91523.069192555,0.0,151491.69214593628,2730.5349773071857,6554.567164521421,71400.29689870901,13.5
277,239.56226974557902,144286.27071905343,128043.63769616166,0.0,1103.4729864315443,124887.70588628459,0.0,177909.69073197444,2829.3561243608196,6749.082577876985,73290.83783496243,13.0
278,15814.806020982325,13657.258800905965,110631.17322534417,0.0,130.10961252263976,29750.944554801285,25711.679233409493,68263.13790554808,2426.8770173184253,5403.002187796548,8528.800941894035,0.25
279,764.1618955952129,136350.70671894573,118849.188136189,0.0,508.05694151121054,64085.735919866296,0.0,95569.54847375593,3062.4041346009926,6255.403396026373,22791.20943735294,12.0
280,185.09267040473816,205341.49512287875,126219.48141281145,0.0,1257.1269052298665,117912.33975752092,0.0,169222.51933088774,3066.9109854819276,6882.729987693829,69471.81061675547,13.5
281,7642.978566092523,18637.7089018368,114414.21503227588,0.0,239.52117480106764,36755.957186839136,26594.114513753248,83579.72358382441,2510.2643002467107,5630.160228379778,8970.226142209483,1.5
282,274.29695469488945,123285.01150442605,125078.47119865766,0.0,792.6012985743112,122024.18939775944,0.0,173830.5383489534,2609.719529556529,6552.1862644070015,71846.26451850958,13.0
283,328.38931767351903,107264.0327472796,124112.2615897674,0.0,629.4846005235953,92119.95188131655,0.0,151076.1089566242,2623.5645294814176,6304.150771898342,71875.98332931027,13.0
284,17704.189969389303,13605.414674192138,112583.09370806339,0.0,97.6361191911565,33244.56230666378,26144.932656249755,80061.60774072904,2467.779719221588,5479.885331969838,9542.963666313995,0.25
285,15749.353987185477,11630.199235370303,113246.11008931095,0.0,69.25413517653718,25133.527683025866,26355.18799380458,56246.48350040911,2487.64035746732,5540.354912532851,7329.088652589869,1.5
286,1224.7499497046479,83463.79225350035,120415.83178362029,0.0,579.9849776741127,63600.921341747104,0.0,97737.0510970022,2634.009805948362,6116.1610143811085,23161.353300170213,12.75
287,180.05836352659892,151323.1997383616,126670.08717371295,0.0,504.92405186686534,125597.25360915251,0.0,178923.52096389187,2925.0491480161027,6692.518198310323,73847.19672955091,12.5
288,212.47767092194485,146377.61446577773,126317.98681424923,0.0,656.3205045518126,122324.35026848635,0.0,174278.6430632521,2881.831496546672,6753.322878759487,72141.71814504793,13.0
289,23353.004390181875,11915.781392808165,111044.87195746494,0.0,90.55463786175491,34983.91515353165,25833.994434780325,80963.9427163965,2430.1047967998047,5418.608981183869,9789.611629568919,0.0
290,509.93655169281135,101328.92210318,124909.6402605586,0.0,665.4038534817233,92769.84587844096,0.0,152147.71770064425,2633.193350579181,6313.6117015277005,72651.00377858861,13.0
291,32156.96310627097,9418.79211160215,112327.48650532456,0.0,50.01272972003335,38135.427393968515,25829.549649917502,83779.85218965371,2438.0297275599237,5411.025924672317,9597.27957873069,2.5
292,664.5990890108948,93730.11719471565,123079.2173011431,0.0,747.9201319177897,62307.569981733875,0.0,124998.13478813971,2605.865151078601,6119.697110912038,51687.58472060982,12.75
293,3305.063978997287,57581.353734777455,120327.26439312236,0.0,455.4459766741902,63110.703695535805,0.0,98136.92588442832,2646.911880128922,5997.186208899669,23049.494549984218,13.0
294,726.7436511056709,89274.43887775685,124509.75058782518,0.0,524.0718372824914,118250.6435547972,0.0,169720.29298702866,2614.438100840269,6325.956916667205,70238.43443297924,13.5
295,23962.566945532926,12219.92018254334,114325.54247411477,0.0,119.40505254625006,39540.502814233965,26164.046777845644,85870.02741288608,2469.6158031483697,5526.860980962536,10042.537817429084,2.75
296,35306.931839251134,9176.571716836603,112847.02492255607,0.0,48.92608029888887,38223.61673030967,25909.191823233727,84014.95548020663,2445.5477748036587,5436.236830153197,9622.802600994644,2.5
297,411.3668357042195,107664.32728454388,125181.90293655262,0.0,825.9739547685679,92968.9515558889,0.0,152469.30733610698,2650.564800628366,6353.337392373478,73044.99921743962,13.0
298,258.2854338101719,143110.9519314308,124674.94147732532,0.0,1047.192613684897,119792.19858659936,0.0,171105.03389094947,2818.0376692463624,6569.9408750819575,71161.6006367748,13.25
299,21533.721353680714,10838.676061161072,115118.29274530982,0.0,119.46903712027826,25739.955768086227,26667.385313204188,57544.36760371095,2517.093416241291,5596.206092169614,7473.020027397568,2.0
300,15351.493603257079,12761.023473470299,112056.0194499437,0.0,280.5057043756266,24739.791584916456,25941.04869256023,43570.69644303649,2448.5391659497673,5218.3944590891415,7382.421987631775,1.5
301,347.74042707385826,112200.11081618715,125099.51209340972,0.0,700.5400519661433,118446.33743181174,0.0,169992.16291398395,2618.6398973876526,6490.850174231323,70485.26848759947,13.5
302,364.7541627753213,120714.5445733002,126796.1730204179,0.0,630.8421214771579,123489.65250384396,0.0,175923.6601226329,2642.108085495748,6616.028974296609,73358.0631864932,13.0
303,365.0852590620372,122980.23503749554,125943.96785280638,0.0,585.3884569025689,122824.25996409713,0.0,174994.7651704308,2788.1832907705616,6612.60452871682,72892.77952147783,13.0
304,2457.380126356411,24128.20629242934,111958.41617576254,0.0,297.57967167288007,31345.439710294606,26357.2998820116,86453.59560295095,2461.2393399572047,5451.979360805437,15899.975915226869,22.0
305,10797.326492543596,18791.120962966663,113751.84546717715,0.0,243.19921846056477,39173.60306383551,26746.929532441332,91535.82669644208,2497.5104251615053,5566.291354313866,15824.484168531753,21.75
306,1270.7581030671872,88858.55755428577,120683.47339241864,0.0,803.6741060043029,63737.6039231328,0.0,116461.57681471517,2664.7618663058047,6003.898294565308,50084.545930955195,11.0
307,27468.593897670704,8077.993956072396,113453.97388963574,0.0,54.328428118197856,25380.060474744743,26294.659942084265,44703.19118306093,2481.8636559695733,5261.413058758648,7375.323678551057,1.0
308,1549.3454700159386,90486.60963979491,123885.18310728093,0.0,702.3762330084589,118692.45810196614,0.0,177224.73900166218,2601.7272039489285,6343.876855789468,71723.58407596913,10.0
309,34002.49771852409,8921.657191606186,111194.01466628433,0.0,30.275083956799012,34747.75136052275,25676.636677150367,80382.25170598109,2423.5937115744086,5354.7669651405495,9167.497479635405,0.5
310,41749.88609742288,7688.102449021179,112294.20927554533,0.0,12.130558676764801,40030.81955598117,25714.864920342156,85715.23712470819,2427.2025085202313,5145.985503502196,10583.473506468354,3.0
311,43911.058027737185,7059.773272654425,113785.00617096694,0.0,11.452632284723446,34689.10493442067,26106.704413057974,83095.2661479754,2464.164646798519,5122.952569379972,10743.757849630616,3.0
312,21255.49644423114,10930.92758475446,113193.86304820175,0.0,18.884148545283267,42715.51552754838,25867.77789310929,89203.28182456752,2441.6521862187565,5400.740411039689,12493.741612142067,3.5
313,48706.39711106539,3685.886654167764,113782.57115245984,0.0,4.325272408089298,24371.248781986393,26612.68738397395,66764.27919943808,2478.965217202396,4602.660932299745,12697.634260211948,21.75
314,70453.28042790727,2686.193113806855,111338.86827836646,0.0,0.0,25582.942836316466,25437.710157201698,45360.56747461914,2400.9007245358907,4303.565326697655,7260.70559972406,3.0
315,36623.00368569546,7485.961794967014,112593.58185953689,0.0,23.974054928929046,38585.14144564602,26360.574080754704,90159.29506598842,2458.078088088947,5220.007580884584,15705.246861202466,21.75
316,16621.81714553583,21296.520805039952,121552.78744846513,0.0,185.9899760817925,111791.31525666642,0.0,168859.469272611,2584.358839080975,5698.738576986529,67802.77738903098,9.25
317,11148.936641974436,39300.51697993445,123807.23033654293,0.0,290.9594713295057,115590.19209234408,0.0,173988.39491302357,2617.7240209933066,6052.291767851661,70339.89372219423,9.5
318,55474.44917681888,4586.753118045772,113038.02090253468,0.0,0.0,36797.58239567313,25616.10862543004,87240.4197263311,2417.81190728298,4710.443861827594,15128.795198936421,4.0
319,8532.62474137264,40944.26523227666,121634.44741400087,0.0,311.57698999006453,117510.69955057839,0.0,175470.6774075236,2567.6333164030734,5935.806677761634,71377.89492089364,10.0
320,54745.36530955878,3495.2174828311668,113194.75762237996,0.0,5.588693215835602,25222.389482219238,26403.138664415106,67907.70199015176,2479.512676939205,4579.410742237693,13524.872795584472,21.5
321,68947.60785270552,2705.5666005517337,110763.04040020307,0.0,3.1758062505649676,25397.18878632575,25246.56894124275,45033.028108055296,2382.846009344832,4229.615443658242,7159.691697021538,3.0
322,61464.427610000246,4313.540536053415,112565.92000420582,0.0,0.0,45093.715253571754,25389.924853211953,91404.47671589848,2396.388290009084,4417.11351642982,15125.675124209456,4.0
323,47093.90698993307,5530.318372604527,113143.90980256116,0.0,5.545003616691993,53737.8361413471,25671.918313624577,101466.84494205522,2451.0498932861256,4534.104117532732,22799.752420946294,5.0
324,17114.619863065083,11267.78627824273,111388.0892722111,0.0,127.86910905955502,45076.368567505335,25323.025427626326,91289.59921154319,2390.3480942878605,5214.2124579107185,15215.952603988848,4.0
325,980.5456442772905,69762.27904394382,124040.60783309744,0.0,448.42045765328743,92733.21089712322,0.0,152098.66029496322,2631.783684659149,6132.569416100587,73812.67322893048,13.0
326,20924.484641014322,13379.879158786123,111863.8892260489,0.0,157.54550619184764,33967.73766116142,25795.235858969638,80366.83640186372,2426.240002815894,5410.848019278055,10068.68768659687,0.0
327,2877.6325135760503,61708.078599308785,121480.89241267918,0.0,461.8819440996369,61079.49640907768,0.0,124431.67131897759,2588.881165371795,5870.200453656701,51550.99264054764,13.0
328,42609.98210286755,5395.1213802917855,110022.70284101636,0.0,25.45937088268423,23756.180955235322,25361.253670818114,42890.60615533035,2393.6643618721655,5034.696515586822,7550.194625363083,0.25
329,55811.458930406516,5727.532506367506,110856.359906288,0.0,9.496407828076359,39267.43958336085,25237.011880444807,84095.04119291305,2382.0368911969,4603.896478134411,10457.58326353527,3.0
330,10127.138665916185,30965.045294883457,119756.60855421623,0.0,369.0305364680164,121537.8855197635,0.0,178240.4952871268,2545.622548882977,5635.26287901366,73150.304511755,11.0
331,24818.196932548846,13273.824729989461,113897.46925014471,0.0,203.97210960554125,35963.75634054659,26030.24792667439,81795.45511064051,2456.9957569756994,5511.301308458565,9047.32689072166,1.5
332,15733.367109214554,14146.75472510555,110611.9226340761,0.0,181.4933925611284,31249.413490004456,25543.21328229238,76791.25826376483,2402.206193268843,5351.777658108675,9931.841347859596,0.0
333,33941.9777859514,9931.38506481696,113030.70189521031,0.0,44.26020401054567,39950.80706115275,25679.82236408301,85563.7819703516,2423.8964803932786,5430.855048984007,10735.76607260628,3.0
334,24720.867056856736,12985.246968781024,123456.18297903953,0.0,121.83398220287081,62786.08931946019,0.0,107558.7759197247,2706.3656915290953,5720.104045743841,42856.30625543294,9.25
335,37437.090823728,23992.694712224555,122282.46721358523,0.0,155.08259069726864,63015.63901180796,0.0,87090.78363544504,2695.9370401851797,5726.496822245544,19663.875765455192,9.0
336,22666.659235241776,27713.03925842169,128132.77391254329,0.0,180.57497727064964,115060.99445155456,0.0,174406.9910117493,2722.2447445168505,6112.46591488212,69770.76295598716,9.0
337,39589.25607119945,9810.256929927835,123005.77974090936,0.0,73.51537503967045,56885.23836528299,27892.899092528805,118077.72998912106,2716.158257626854,5771.980670127997,28577.25916837102,19.25
338,14084.804674028836,22372.405031077604,123960.80970366191,0.0,244.91960183530034,100511.29003093964,3369.1505066571353,153975.68098848738,2674.10460513698,5840.737937746315,62027.99631403303,15.25
339,34243.50880280023,7751.4643657921,120511.29292212232,0.0,20.2779443493056,37015.17454187055,28076.25422214281,98549.10315821366,2674.1876549739195,5658.617223692129,19795.16825125722,21.0
340,2933.5295600211202,65676.79557777026,123349.8040051336,0.0,443.7637569955275,110266.39260964507,0.0,161820.4244087726,2607.478610078446,6253.803629985496,67432.449208395,14.25
341,27317.379731434336,26448.58054664915,125703.31028075248,0.0,280.23532096857656,62515.887680786785,0.0,107093.560531753,2690.9487236310893,5935.276161359981,42754.61359199424,9.0
342,65476.004628812254,2519.2316264193637,119110.11394721105,0.0,8.854527313283983,26370.569837119125,27572.027615704304,58038.270890361826,2586.1589592118457,4760.5710938089605,11238.696368166931,21.5
343,12865.610539450876,29650.08910455322,126540.66012916692,0.0,333.30801894991555,93035.2433283519,13653.40875875632,149385.64806794628,2748.2600909597827,6120.178772684757,57461.59811340858,16.0
344,37989.92439397414,9226.356305328873,118638.3686728771,0.0,56.98565175174031,48630.24238705588,27549.108224502557,108035.10713384359,2683.936922612671,5609.455079667864,22579.56012919256,20.25
345,16948.94752502927,17388.38205101356,120102.5227079365,0.0,150.8359535262899,69705.03410251037,27424.68867226449,128021.46185803242,2673.602308602074,5782.434180487082,44659.129979287645,17.75
346,63969.909711749184,5729.278774593132,117196.03034498318,0.0,1.1231238363063616,35335.684726557716,26858.526529163115,82310.08512972161,2535.1636998118743,5089.708346238772,8954.66645069901,2.25
347,52389.64048393419,7125.905752330648,119156.92456400377,0.0,14.393997546280538,39167.986252837494,27294.96563893601,87394.87609021636,2576.359930193019,5482.011315874406,9146.900107539092,2.25
348,26248.765827712385,9016.43580514857,116671.3981214278,0.0,68.62711024219472,27856.556456446528,27224.96254893496,81525.83017820606,2537.6757760011124,5537.282617695813,11461.671206713194,21.75
349,32903.77272222629,9098.931891794975,125739.23038074144,0.0,76.16694810263276,32840.403502305606,29084.707435019754,92312.28466209325,2775.562370387374,5919.987206312501,12702.071489282318,21.0
350,39072.83191670837,8745.801778750963,123461.43460112356,0.0,72.06814495084811,43058.53681819438,28783.481150653908,100440.92875125378,2703.543905887819,5861.243472738968,13935.462606283043,21.5
351,55672.474859432965,7627.982792151687,121314.74459207318,0.0,23.389915807229023,42519.19987394909,27597.60589753766,91220.92170323862,2604.9172266765386,5570.729901557411,9647.677007763325,3.0
352,36401.01583088326,9685.598989180577,125284.87087833839,0.0,92.80129393935596,46227.80667548702,29143.64301239568,106700.2538993285,2778.528407956653,5954.790073122074,15048.333500090675,21.0
353,35157.83834876428,8944.316321630135,124852.5812706198,0.0,65.787942167501,40461.94259068548,28927.545895350613,101100.55322518601,2757.6240325642084,5901.022822300555,15191.12308704558,21.0
354,8904.690424323753,28254.081603176215,125257.02144860524,0.0,333.4493067087899,92968.46499656954,13551.90859772,144672.18353781578,2717.673587625974,5990.643858891461,62317.521664973065,16.0
355,53433.08006498446,6183.138692960385,121437.67184610633,0.0,15.13984404401791,29934.062160056565,27798.304174294542,74003.12198571602,2623.818489288229,5764.240470791498,8042.635046217621,2.0
356,26596.562541702795,15676.33402610537,125963.87320320903,0.0,49.870877062087146,72191.75461975712,0.0,144941.7719697272,2724.0747834179792,5767.853097639273,68536.49783141169,9.0
357,46522.90164489448,8591.990307771674,121685.04663584527,0.0,35.42039778365137,40514.38541171481,27683.61944471919,89439.56851105766,2613.0197330222168,5844.897589923946,9433.31047339423,2.5
358,50361.08403647278,8514.743037526512,124185.79052012744,0.0,31.96624499781649,38465.597869880876,28244.300344865398,88308.22899841992,2665.983012422117,5920.481207543633,9860.304289315634,1.25
359,52197.7302286122,7740.670400036431,118566.94439090771,0.0,12.620120401826265,41768.83221601571,27087.895988313834,89636.11262926183,2556.8154541510894,5463.308840487595,9437.361560185214,3.0
360,57280.84233598115,6676.511228812898,121520.20088613592,0.0,15.157346839298285,38014.0052072909,27712.290627113027,87527.63314883068,2615.740803208962,5608.444922996736,9632.270172191387,3.0
361,47414.08183394594,7907.534685959402,117086.59044908629,0.0,9.051686307306404,42522.80317582488,26686.499434800066,89637.62375724735,2518.927488902756,5571.721319115138,9841.520818480845,3.25
362,13883.511616142514,40724.06892819677,127032.83317108329,0.0,181.8973689943865,75846.86292356806,0.0,159651.9382519616,2697.6184072655738,5957.448671906061,76647.15763538188,10.75
363,65547.52934331413,4853.675847720922,121329.82313942046,0.0,7.708711833153139,38314.46806256601,27612.805644340315,85717.58999941492,2635.820183887629,4811.709033008324,18743.50155126364,5.0
364,56611.20330901288,6071.924830014322,117378.28122417377,0.0,8.070190300361729,37756.83525576181,26791.62710357748,85055.7293666835,2528.8300155062075,5230.552173379455,9018.852779512106,2.0
