day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shift,date
237,651.2639040368847,441.16809951302093,4103.05131312198,3.34072731697726e-16,4.43362232022826,345.40379252610603,3.855431332138075e-07,532.1421246101928,1.3042124776937125,33.22508850489957,124.0509026552469,50,2018-08-26
238,759.1230553949105,573.97471123217,5198.801535003646,5.055679259824007e-16,6.518152182266658,872.953235867898,930.220507555533,1595.7541885352748,8.60603598143487,187.04755216821238,280.34828303751635,50,2018-08-27
239,17.71806577350526,5290.617704424803,6081.053780593224,3.9346692276429835e-16,47.12067331311587,168.39984783075553,3.130011218587177e-08,237.34203829464812,5.383814971082757e-07,8.446767760357758,96.93695382607457,50,2018-08-28
240,11.94213347278011,8573.155606188675,6600.206290803927,4.055182144478235e-16,64.5862217575073,1722.2509327846642,4.8669372502984784e-08,2745.958147929685,4.2168277457221846e-07,128.8594068120021,1029.1926503183195,50,2018-08-29
241,60.21135752927507,3425.1989745406486,7889.531614383973,4.128631136793979e-16,37.08494627088615,3083.428355727573,7.954999845922486e-08,6810.643026072042,-3.474178896112789e-05,340.65412322541357,2428.327212388379,50,2018-08-30
242,40.820083632740634,19890.00918124321,18898.3835406802,6.483702383608039e-16,172.70013423339975,196.39393602076936,1.1389048786259792e-07,305.9513129117181,-7.269822603012699e-05,13.775570823527978,117.11623553479726,50,2018-08-31
243,439.3910756192209,961.4397384044381,5519.841453526645,4.789207308178116e-16,11.780977316322883,1786.1093945195098,3.3599002720639824e-07,3572.570827195181,2.1626998318424738e-07,174.8509001543859,1440.2804891557137,50,2018-09-01
244,682.3042768511909,553.062807189846,5226.737795052751,4.0877893856071007e-16,7.679326125065826,3412.3349458833613,2.120881116721188e-07,5537.41143566548,20.52537028744298,357.84277419199833,1251.0755313527682,50,2018-09-02
245,214.45208611199146,1490.7990143035229,5961.363842157188,3.484340084825694e-16,20.19964780676254,2472.099080264781,1.4778665942298576e-07,3609.2667772329514,5.8256746298752656e-06,144.95247613447543,1448.3736204741958,50,2018-09-03
246,15.572714784971067,2670.4061903526467,3503.6080245091925,3.5940775369731377e-16,25.968688682384872,1111.960138644987,3.7628830640527444e-08,1701.197830294469,7.41057106495191e-07,75.67330469242562,661.6963271064009,50,2018-09-04
247,30.243274248252543,4533.820311081289,6292.660871471461,3.6546704232571956e-16,36.07315137090075,3293.638382632239,7.240395637287031e-08,5461.686324788814,-2.9803443971502475e-05,246.61776509741242,2023.1614663250136,50,2018-09-05
248,1152.506407578836,2376.630762192408,12307.018554591039,5.032227949179016e-16,35.900328128372834,5975.29132574048,5.350356215545915e-08,10661.139916754262,8.410056438583332,431.5704559886341,4533.646325298461,50,2018-09-06
249,19.43240504649127,1141.244183613212,1779.3341114816749,2.0749346320593973e-16,10.165655074354152,1465.4725066874928,2.6113173872010214e-08,2189.0148439896543,1.5192246422657262e-07,77.84345738862403,871.9905433415973,50,2018-09-07
250,256.70901633545395,3596.5857686638433,14150.16632620685,6.107759049821551e-16,45.99197104407729,483.81974507942255,464.9361578905932,1306.4141179562855,-3.160839101479951e-05,96.77057600580697,286.5401700196628,50,2018-09-08
251,61.77912651202359,5072.009475560533,6945.120029370306,5.525487260078375e-16,43.42115362139766,3285.784603243663,1.425494453466947e-07,5400.041993515646,-5.21927347347173e-06,360.7500451798383,1203.699928878557,50,2018-09-09
252,20.150203401507248,14201.027725150221,11004.409980699336,5.204238745172371e-16,104.72765040461125,34.65727986922412,5.6970443662080304e-08,53.990988430089736,-6.505209103028165e-05,2.491646111487866,20.846448619213444,50,2018-09-10
253,30.07697374377318,7381.794897446749,8427.641806264459,5.909804471660625e-16,55.1238592586381,4673.114106032804,1.0911705144219311e-07,7450.816488031683,-6.785922353174101e-07,343.05485898220815,2815.346427717509,50,2018-09-11
254,51.36079315605678,10582.376926733667,14957.776635155444,6.358945736671069e-16,86.16608000814139,197.3480742030214,8.042056697055146e-08,298.4676061921522,-9.718436785988161e-09,13.004805008153648,115.86536703255936,50,2018-09-12
255,26.795731076274475,6638.508314856321,8101.141478657898,3.944896185562433e-16,52.42816010989277,35.71034380941856,9.104785196233411e-08,84.69916790215298,9.398097572386632e-06,4.320991295884749,26.389478194363885,50,2018-09-13
256,464.0328883214366,701.3912202164198,4706.122779292744,3.583858684982595e-16,8.538178851064327,4157.395776526539,1.1881519851334458e-07,6139.370754226809,0.6953514537306464,249.7420396356573,2457.0240773286973,50,2018-09-14
257,68.50502078162164,7782.599036184468,12037.96105181103,5.609969004879467e-16,62.03920669430707,3352.190159915022,1.878558656266928e-07,8197.712293642991,41.53909224388739,448.60463001218915,3448.385806999105,50,2018-09-15
258,2775.2476366464475,1489.756721505491,14540.64739718364,6.728344586207211e-16,11.74893171342997,282.9640182050976,299.45455083040764,640.9764373056554,6.991679128987016e-09,62.84317251697732,83.15435100901047,50,2018-09-16
259,1695.2637429704344,2098.088297939813,16330.939118662805,7.199059702658111e-16,30.812011040203334,4.307007249083996,3.185612154034557,9.892751846580063,-6.437889500716664e-07,0.6421685581535782,1.032611586470887,50,2018-09-17
260,59.46160298028702,13879.794172212954,17177.42484541111,6.396797118168374e-16,96.39053534741912,3802.1864323820255,7.709323126592427e-08,5816.999267684193,-6.992096854219198e-08,251.45822961612805,2253.1052953164335,50,2018-09-18
261,14.283435532666164,10004.653892941964,7763.774410568653,3.32937647356798e-16,74.3432143290509,1890.942575079516,1.7718775007861763e-07,2792.4198740320403,1.8442555440856267e-06,115.63102083465908,1123.0549640005286,50,2018-09-19
262,49.0209846986765,4977.9361031913495,8709.039491082554,5.090100811267353e-16,38.86282143334035,4687.64974022122,1.849403535469304e-07,8026.552910537263,85.04581294342876,383.44440933810233,3644.3486655232587,50,2018-09-20
263,48.9003536939397,8010.435424016288,10394.60011961153,4.524507894406767e-16,65.09025874129259,644.001625486915,1.6191129168313448e-07,1162.2846641649191,1.7354046914135778e-05,55.15054102560456,365.4602716616316,50,2018-09-21
264,3929.5581849711957,1632.4866914507318,17856.054966756285,6.680759684609084e-16,9.188756253797552,2406.5853757659816,3198.8914132675186,7146.714446658829,8.430896599520565e-08,649.7131122719696,1126.4969983197193,50,2018-09-22
265,3664.7167770882693,1626.6743070527139,16830.774680239236,6.724292277673494e-16,10.849665647027805,2753.409242932971,2934.0176019895275,6357.507547739487,8.23869177797119,588.8287680932152,889.4350904053705,50,2018-09-23
266,184.07337345758796,6049.71544069278,14216.051553037732,5.614420782131839e-16,48.119072480245485,1130.5273832774099,3.166504219049928e-07,1626.9955260200334,2.1750726146240713,64.7562341382926,658.144490634485,50,2018-09-24
267,87.77772928789872,12870.205260541463,17314.08765800909,6.071124244824895e-16,103.86114996071966,3634.8156092057784,1640.3735237817739,7249.306896479413,279.22412265064287,352.7856363486367,1932.0682827996436,50,2018-09-25
268,8.970824841444752,7187.708060320373,5112.539194566361,4.2933776184554724e-16,45.133875810749494,3549.32686727124,2.1370100728381526e-07,5182.020272361972,3.8466731969345314,213.69819292274676,2074.059236115376,50,2018-09-26
269,60.82050857727598,12097.784849875448,16853.11774814495,6.314136981251924e-16,86.94060414000741,7875.64811175433,5.340960749496051e-08,13973.401373997174,3.212745227021689,658.0530273005339,6204.749292648906,50,2018-09-27
270,2822.62273402466,2036.0531364163305,17244.68597756363,7.059154552551003e-16,18.033728088157382,21.459279722524204,15.928348827948536,49.75487458405004,-1.2166981196060078e-06,3.350788629150957,5.622946362970893,50,2018-09-28
271,448.2025771407164,1123.0110968245328,7308.758378251953,4.728206095790159e-16,15.049671817106338,3456.9910472052875,2.5690587248783475e-07,7573.016653069358,3.4274814902346406e-07,374.7838752041512,2931.5109293608907,50,2018-09-29
272,116.84733319223669,3344.39857911149,7876.563553223435,4.2155604325050157e-16,41.207533511623886,3044.992270892207,8.67447195065822e-08,5817.610605001565,5.215154092241378,388.7548605357566,1345.4395762895829,50,2018-09-30
273,215.49803436261024,213.97187165268898,1609.0632464455036,2.2082631356604504e-16,3.4399801263976078,38.325554868954036,26.19322999518874,90.71707360417001,8.15633235087219,5.434705081002186,16.214246114915827,50,2018-10-01
274,191.3631934050006,4085.1431423876575,13876.39612124047,7.051919734947369e-16,61.522681426091616,724.0034442482447,1.8904885561092674e-07,1154.3515792432509,2.096099827895159e-07,52.57679016853474,442.88594717142183,50,2018-10-02
275,12.30893588795,9147.110995993397,6436.1404816583845,3.407716531403638e-16,54.78088181568126,346.576398408288,2.5052036612926163e-08,539.9149762373963,-3.7880748835164015e-06,24.837339728259455,209.53134353513144,50,2018-10-03
276,10.567713619499656,4402.495440273463,4537.496937731941,2.7784472789530257e-16,33.33164144840464,261.43526875244225,3.001900105589136e-08,474.43090863182255,2.6603530670058717e-05,22.661812641847952,209.57974086824638,50,2018-10-04
277,788.0041915500998,2180.442442864324,13440.883862427725,7.222154053641729e-16,25.101818454296726,2550.9252923861886,1529.0506417266784,5831.973713813676,20.619429347425818,321.6519553743976,1155.8555048261924,50,2018-10-05
278,96.87793759679536,1562.6537814758908,6741.271203052367,5.383139824254925e-16,23.539164550935485,1974.8942527251688,4.428374560853828e-07,4930.070460762361,107.75369140954957,281.405615335121,2066.6828014505127,50,2018-10-06
279,53.69394629659523,10905.989933069153,8222.213898630247,4.771729979626893e-16,48.14608424368705,2981.1148673162684,3.7623460771458395e-07,4954.6599189349945,119.70901413014614,338.09288386822243,1106.8697491769212,50,2018-10-07
280,104.01577998231188,4623.213078402797,11057.8574025038,5.30753820388963e-16,50.16047643952614,1554.1352724959368,3.7894381541469897e-07,2350.4493641066615,2.9254236528686306e-07,104.60624241104193,935.8285747616483,50,2018-10-08
281,157.2414290368792,3347.735604852709,8940.678644583315,5.582912430275841e-16,33.23202935624095,1280.6191094810818,942.9691823862363,2931.912650808972,-1.5878105311912804e-06,194.16008935869317,441.3892522187501,50,2018-10-09
282,2728.7118051359066,2379.8289123398404,17494.986924312558,7.260173819986389e-16,23.16689733136221,425.5572877239948,1.4607444383744936e-07,617.4058050504457,3.329146083501655e-07,24.38974539531667,248.90665232806737,50,2018-10-10
283,219.91917122552192,1132.0349984585198,5942.095635011042,4.411679271135067e-16,12.839713871229435,554.9264504270756,8.573627376785737e-08,1199.513791399705,4.084673823012963e-05,58.73342214432322,445.6356441283227,50,2018-10-11
284,270.1609949116448,1055.439351439178,5436.263727446483,5.128381366386237e-16,9.604092372090857,1360.65319724685,1001.9047795528584,3115.1490413444767,4.8848124038158856e-08,208.81000619792584,469.7780615441874,50,2018-10-12
285,821.969997666517,1617.1765090468925,10047.80059939212,6.19724830908493e-16,22.136744397055953,1941.118053329831,1754.9697822002388,5503.818589120967,170.46059119658472,363.9877694208367,1642.8043582410473,50,2018-10-13
286,812.9301103478311,1425.1798015806912,10536.033207699586,4.841139497407511e-16,8.106314540846903,2752.6123905499785,5.577297060600423e-07,4639.538269574522,-2.794427065907712e-06,304.8877045505813,1017.8135862979706,50,2018-10-14
287,2002.343776420027,1842.316956790572,13709.797691212689,5.462913160792425e-16,8.25687925587706,2494.4370380366686,4.390931955783007e-07,3683.625657245857,4.3895064152366104e-08,153.59603633983525,1487.7130165208653,50,2018-10-15
288,1034.3199289642257,883.2228316332681,7119.123395817385,6.4333656997976655e-16,10.001666851236036,4127.906268591911,2.3465272550607716e-07,5988.832089787458,3.1041037066188437e-06,247.0025055365835,2439.4537394494128,50,2018-10-16
289,49.16296055466238,17555.928438802675,18270.969374196535,6.056005648845363e-16,123.34491413496875,372.8861900513111,2.409322101659213e-07,544.4140888851435,3.670717496724643,22.076774581789333,221.99397614236705,50,2018-10-17
290,2188.043815057874,1341.2921434930324,12115.337712445285,5.789480501894718e-16,6.1607350319921865,3996.1932797209734,2.2466177434345604e-07,6842.5930005044065,51.86918535287355,311.24071553816776,3139.9938357898795,50,2018-10-18
291,200.03770119058495,4025.091464824205,13531.316995252535,5.300091786013136e-16,48.41169458489562,96.67377288050413,3.8860494528632346e-07,141.14376794541735,3.8687602246184216,5.830068037794504,57.520588914081465,50,2018-10-19
292,869.6900323778378,1726.100228389814,10166.762505175646,5.333307486200238e-16,20.397330253376985,555.4435399559858,3.742051504017994e-07,1215.7092334626561,40.38491952389699,61.42450861452169,465.768829542331,50,2018-10-20
293,2087.899517512695,833.4671562991961,9725.771742577303,4.790857795118277e-16,6.012192809279382,175.7732355737129,5.528252567909271e-07,292.1379041686205,-3.482288922214138e-07,18.49922077676441,63.28114404788822,50,2018-10-21
294,2638.7811695267083,1919.6047076714337,15127.076501555039,5.052690863874823e-16,17.41992943971198,8502.554117372092,5.24314701716489e-07,12556.021586265078,2.5908084978709668e-08,497.4881437873679,5102.239201489164,50,2018-10-22
295,3916.281814650894,1951.0332180215582,17811.500947657412,7.588075996295167e-16,12.472697312134187,68.55787605610908,45.83658285424862,162.6747953828469,0.7179069586247494,9.44686944758972,27.91592716489423,50,2018-10-23
296,24.02739649847097,9590.1500875936,9611.468306959796,6.491635965999764e-16,84.09237239379661,6022.393534576467,1.643279347449491e-07,9602.10864219379,6.680714541857923e-07,431.9970371709385,3681.185986969442,50,2018-10-24
297,692.418267328259,3183.8255112437373,16746.42011477077,5.754758319130456e-16,51.90983224159918,9044.840006390794,3.8309922641592413e-07,16047.844638443516,13.989733579794205,761.3016815044853,7136.865891277092,50,2018-10-25
298,349.9336717790056,1682.3806538285696,8722.647962350153,5.76877463495546e-16,33.11343307462902,359.07563636798585,4.0002938862649433e-07,524.2507491094411,9.982565558175339e-07,21.513119043965812,212.14825355673412,50,2018-10-26
299,859.3099228304487,2200.124311554676,13796.387727842208,5.130007890952761e-16,44.46166987749218,433.1723083621518,602.4516030928143,1377.3408544071608,237.25791517244204,122.20859951816279,215.7389934644354,50,2018-10-27
300,775.3976145249684,611.3365831666655,5792.739344563402,4.730232196975447e-16,3.9417042058574863,6053.6316869013735,4.7101813379423526e-07,10061.231864712494,-5.803678293318626e-06,644.559625578731,2204.684675173871,50,2018-10-28
301,53.48652057747353,17948.48541708986,19455.681671439972,5.288432060647142e-16,122.99932409747312,101.75726152894921,65.48394194923581,238.66959862716027,308.5851442570652,13.578949874368993,44.57053722040021,50,2018-10-29
302,387.4272379876588,4883.811641002341,15452.701253017722,6.316772503408162e-16,50.611301007206414,248.59082998686495,2.3108904709883313e-07,362.94208320028065,25.39783240393593,14.72497697445716,146.53204355458217,50,2018-10-30
303,5.818616635887773,2507.094545435967,2570.544894985131,2.628607787170194e-16,11.926535088092855,1702.1490224371207,4.45625907837636e-08,2574.3016297346076,30.646836740337466,112.90237138677998,1022.3265443196922,50,2018-10-31
304,169.16779613110685,137.7146667731471,1097.2060145303042,2.434154160375918e-16,0.9624343695516367,33.62969064770965,26.19338959486531,89.10985394876585,18.03421627470872,5.443698790118854,16.503813898743005,50,2018-11-01
305,147.0420222100803,102.74214025357105,904.2627068628966,2.4277312245504916e-16,0.9730977234157564,288.6422517756131,194.32644641701586,630.6768957925445,2.3174194694774996e-07,40.7960373203939,72.42636139890853,50,2018-11-02
306,48.500006050664595,16262.211959874097,15082.535263268577,6.508979332044773e-16,103.73889732290695,135.7171592453976,9.617601548885163e-08,294.0171340678887,20.060061869586274,14.605330299897416,112.27310264531116,50,2018-11-03
307,2579.1152183110626,1790.1993569351177,17316.12371672787,7.376856062830658e-16,12.16719651367217,16.62729039533892,16.370890445361717,36.00414063511852,-9.002779200955047e-07,3.22769584389575,6.893661863531606,50,2018-11-04
308,450.24728776653745,3464.3999581431544,13135.946928388932,5.606850479767333e-16,36.02669926711051,1666.0214978715326,1198.3566939736463,3839.027578732443,207.08988989621133,244.2571126037177,595.7940414355337,50,2018-11-05
309,89.09325431461954,5563.688906087192,12269.706489135271,5.8521881309437345e-16,37.35155327756466,776.4555907680369,314.3230462843863,1460.38032958367,-7.819777719123522e-05,67.87014411605782,423.0285408264618,50,2018-11-06
310,859.545036272867,809.0795981983088,6690.995131938643,4.3043481764288494e-16,8.477811283238278,135.65185211287815,94.95084150027111,319.83816633173063,-5.045645848900904e-05,19.622787399822425,54.38508567463818,50,2018-11-07
311,105.08529647822539,2157.300216271621,8054.311892249351,4.890823967431398e-16,4.301508531171007,2211.063020894599,1414.4537511128783,5673.218167109134,27.319997657820632,295.89675771772033,1505.7373192858818,50,2018-11-08
312,398.14525261504235,73.52102758780023,1200.2730624788308,2.616590063452479e-16,0.14073267931509556,44.4652488393411,32.74144456424983,101.79957142151706,8.828651932617504e-07,6.048543592576869,15.166070354282622,50,2018-11-09
313,25.796234211531853,416.66555669095703,1084.8507190297332,2.0389721832925525e-16,2.5917541556494985,514.2968770713153,2.6286619245543446e-08,1114.1715518886365,-3.911570207822024e-05,53.088154104487195,429.35646221135613,50,2018-11-10
314,2443.6920147946767,523.1687488750464,9657.996189527526,6.925102085528529e-16,0.8878249961388173,379.342073124397,353.61342191726214,868.4078727110109,1.14725359236445e-06,67.41836463320284,172.0151799677398,50,2018-11-11
315,137.71893177333627,152.85703934695294,1108.8994350105527,2.2033515109576818e-16,0.7625285332289409,474.3228565989791,229.1933488120469,977.7998993529,2.5257791846694615,48.45666867735446,236.63891568769844,50,2018-11-12
316,277.8299214377806,66.51084492588814,926.2265232497397,2.3665523938792825e-16,0.3818150749365306,687.4853706425084,278.3065517298796,1293.0453205754864,12.110816292277242,58.020422541318034,376.4531212993148,50,2018-11-13
317,394.76321019767596,61.846169385029,954.7246248911805,3.078299856113162e-16,0.048067197681188986,637.4077645240775,458.38742278829375,1468.478923886424,-5.3741620436653645e-06,84.62167975148525,232.98306157103076,50,2018-11-14
318,419.50609558109966,42.460942034876226,965.2076168611433,2.6386278980830025e-16,0.035566015410349906,317.7905405640529,235.7419712150302,725.4689771187363,8.313083020539125e-07,43.507135651056316,112.53940629124186,50,2018-11-15
319,432.7169789594617,84.03865982226263,1287.1893928894935,2.6238759780715837e-16,0.4446745848087564,327.7416732573618,235.74214005053494,755.2177902349266,14.106767579875852,43.48315630781979,118.48220904330248,50,2018-11-16
320,507.2515712515375,38.481237356143396,1162.679928138545,2.59737670628763e-16,0.10068567955811528,246.08504109372524,242.2905010213695,648.2186126377433,2.972502387870201,42.18126148601617,133.91466877149168,50,2018-11-17
321,788.3481169847597,22.463447353823383,1320.757755354533,2.5417577453257353e-16,2.089412122503517e-10,176.81623614392103,225.91936087807755,426.76747741125115,-3.311836381840294e-06,36.684489696589964,81.44648873265396,50,2018-11-18
322,355.508365268963,79.01539223868656,1156.2223024964642,2.3598099077298903e-16,0.4626613303721423,371.4299640560361,239.0161282111534,871.1806174820298,11.829772957971535,48.77992650507025,166.55227957538207,50,2018-11-19
323,145.231734449224,88.0044459564654,845.9009530522362,2.2073615690399817e-16,0.8430930726776112,290.0209534967135,186.62929344829618,680.2376889475178,-9.544863114570034e-07,38.35506473739779,130.48622335644393,50,2018-11-20
324,83.95201237568781,56.71070422754556,463.9345919708149,2.0193021375092715e-16,0.6308851081591712,-2.7306587326165754e-06,-4.083198036408033e-06,-2.517879915103549e-06,-8.291693915549559e-05,2.3058052435089847e-06,-3.228432583910035e-06,50,2018-11-21
325,3525.233302528098,1668.1903005982008,18622.103093722788,7.290715856631569e-16,18.114881480514804,3839.4203663846183,3251.2792972573084,10504.677190111473,-5.168227621652477e-07,662.2276005662674,1832.0124789172949,50,2018-11-22
326,324.074931840398,1351.6586811175669,4549.236411431339,3.0540694875290283e-16,23.656894492597043,418.47692470231806,1.684539317135438e-08,640.231572758547,-4.437331151757462e-05,24.585867723152305,257.1682933633623,50,2018-11-23
327,5601.083369918496,801.8961754260727,16988.51153253436,7.321394672940834e-16,4.502500123057183,2771.553970648957,2989.3432458725265,7401.643880318186,2.175907737940512,577.5127115485126,1414.781185241622,50,2018-11-24
328,373.8928136304561,43.28934906736316,1066.3730791601554,2.4490366302476746e-16,0.3567859076335419,164.00341589146268,209.54824931986317,395.8417397693658,-1.655928212244362e-06,40.444107662850996,79.36957868629851,50,2018-11-25
329,1198.6594406625247,3564.20225426814,17412.762184984742,6.844785264577736e-16,44.79462020513129,230.36461984633166,8.049225553031419e-08,367.2934975920321,-8.663239922270805e-07,15.151066478821408,143.40064812635828,50,2018-11-26
330,216.26493240902965,139.80777417689663,1178.9612704032131,2.295269869509793e-16,2.2840040079221295,376.5183095951932,242.29053897727997,883.1156493746008,11.182411557700886,49.92355831024977,167.92624016423096,50,2018-11-27
331,1873.606846228383,2363.194618425447,17732.133615492898,7.221308196768395e-16,31.104091667167353,4632.923373983551,3097.3917175108763,10992.749670054247,137.09870670351688,635.908686507327,2003.1249663680437,50,2018-11-28
332,213.0792620418854,85.81604015828623,889.6313997657373,2.5880723592666826e-16,0.427709749244088,654.4615225839053,2.1751104798882275e-08,1145.147394925089,-5.698962642497918e-06,47.578548013144626,528.9068664403144,50,2018-11-29
333,1470.0899190925206,3492.0467453635797,18164.000269761502,7.201271307420523e-16,32.54748938670072,8480.621958264053,3067.9240430676005,15045.508163429786,5.7734872550156755,650.1514917850888,5098.586800232365,50,2018-11-30
334,3401.0911539412377,1766.8035157901504,18839.579177697145,7.546004711197459e-16,7.210174807542664,176.76458160209108,3.71758174174866e-08,426.12501039983323,-1.0555721181049194e-06,21.376707000001655,183.61005120968878,50,2018-12-01
335,4617.43567673315,2029.9824822947178,20426.091612613633,6.626789377895139e-16,3.751717180751212,5749.491955316444,3545.956227753007,11616.143837462294,343.79803698319745,739.279649749783,2742.8129460038563,50,2018-12-02
336,3601.8158392034234,768.2613753228154,10972.281625722795,6.362005539903875e-16,4.313115340902678,3200.949359134186,1918.6803721397453,7318.057903427319,-3.038429438788626e-07,391.05083125339377,1411.9251017808406,50,2018-12-03
337,467.48085722820946,116.74824845637043,2446.7717387152497,3.014566482081857e-16,0.3390736392423617,550.787085613208,396.17714748588793,1269.182433607944,-5.4228370646626445e-05,81.62367190541553,200.2669640780354,50,2018-12-04
338,502.89591608687124,135.5981098111966,2658.095533852122,2.290189775832963e-16,0.7779389320894595,1039.894438181031,484.22430290107854,1959.9511585777705,3.747067363519818e-07,94.22805686863894,457.4003974092495,50,2018-12-05
339,215.0923116824931,65.96098560243607,1290.9914040209812,2.5281812783826555e-16,0.18176991478363505,67.25967596121397,52.38707290593649,178.22040190096732,-5.5548261223634655e-06,10.57276288545793,35.141247497426754,50,2018-12-06
340,2287.387745997844,409.38290885214224,6386.368475160663,4.2948112280520927e-16,2.162045609743034,1906.3672935313837,1142.6951526684827,4358.369405090947,4.9300676266739174e-08,230.78047799702983,864.7730733999429,50,2018-12-07
341,7714.759547090691,755.6697443143203,18665.266581812808,7.498004815570739e-16,2.393512807225719,327.2327170129269,455.1136025955421,1040.4832346908777,6.43285761725565e-08,81.1604160583095,174.73048934157194,50,2018-12-08
342,610.0483922073017,92.25409744203675,1696.2648908297547,1.8906820333258134e-16,0.4332220362883633,251.30914278278576,258.0406297209213,443.6087916588007,-1.2521751369433786e-05,46.3505779815217,74.30496678802551,50,2018-12-09
343,782.284732460692,56.683198466417686,1365.6379119924507,2.361219059492824e-16,0.10365107448728783,35.86971254342802,3.9298143515152106e-08,54.87740810892292,4.288528285178387,2.2324609500625323,22.00001819053755,50,2018-12-10
344,7131.907652979115,1282.0713740235913,20026.37129095067,8.227742381775912e-16,7.545912608827626,480.5106396337404,350.339075170993,1102.3725248069743,15.89672213032087,71.68768986484207,171.00570069313756,50,2018-12-11
345,6968.683029618649,1432.1164162435182,21228.64617754334,7.469763282415762e-16,9.04820284022188,5536.7221473317395,3712.941394893729,13128.715054817445,340.722770219602,753.9032069898308,1780.0724476260334,50,2018-12-12
346,2807.4480815717757,535.3452170282419,9195.359136845522,4.565511335174621e-16,1.5681564969852229,2054.384195836107,1640.3728772475251,5285.01312587028,35.264790203891145,330.56210085853485,804.9387716981491,50,2018-12-13
347,484.67269015489865,191.3706262035902,2067.55411739159,2.5723599830568193e-16,2.3967247122237576,618.7379028425953,399.45222017409156,1449.6992254440202,28.933983408840966,82.22908324173324,197.89136476130724,50,2018-12-14
348,3918.4687981712596,1482.9945652246743,18800.493724246633,7.885288264759594e-16,11.337046193280758,3787.341278950977,3274.1986354613614,10739.811657303811,4.878762822878443,666.6385824422861,1602.03972796388,50,2018-12-15
349,2710.616024039402,1869.026116917813,19079.355984344256,7.798179939307392e-16,18.853010514519067,454.872987911569,232.46807980898794,1021.2607363958996,7.54940313370741,47.731760931172104,478.2583637882226,50,2018-12-16
350,85.3765158840093,676.258358219877,2225.1208738271384,1.8648730022111088e-16,7.923886918808658,577.3965622817527,415.8228334313884,1328.951946995469,0.7578819855559722,84.71809304095324,181.9999231530228,50,2018-12-17
351,4502.632973768769,1585.5191670344423,18272.129600030657,7.958089542483138e-16,17.508152051705952,4771.663854324859,3202.1662977362425,11321.14139430993,12.469469644243283,658.5054940885765,1522.53080487035,50,2018-12-18
352,1010.473973149011,4565.665800240849,19229.72905167493,7.371581705852893e-16,58.171654589903646,411.09063292959524,3.750023405566026e-08,607.2780870105803,6.06160991783957,25.606624774337853,251.8419285695998,50,2018-12-19
353,200.26875731619543,377.17797233713605,2496.3474616547956,2.378081308215533e-16,5.540151699132382,606.8787671741437,484.5813674961179,1561.241874245594,-1.3525302863854449e-05,98.77645105019143,228.73107722112877,50,2018-12-20
354,594.9144289586693,164.912297248532,2123.938436480273,2.905162274209952e-16,0.9191400755710861,538.7967607684639,395.0251067484375,1239.3193877059953,1.0614175054115549e-06,83.19542403160173,133.84585780079865,50,2018-12-21
355,137.0866821159769,260.6848626316379,1590.5961578073207,2.3372761502131264e-16,1.3242962498681992,426.29466068510123,382.2823970207959,1042.9737403873364,25.387882139622565,79.32207659038917,113.91364010568356,50,2018-12-22
356,5637.902815851132,1092.9643278499152,18559.680286805175,8.085073120680185e-16,6.112404035347169,303.463239319221,258.6616694061707,863.5489796745723,3.6452878526786225,52.213349328796866,120.9698244711144,50,2018-12-23
357,4185.934276031326,1812.4442274411147,17894.4465470706,7.174778381488867e-16,19.15164437929989,7740.585212505354,3369.1504350473024,15109.31113164644,-6.002296639587712e-05,701.3980553262112,4740.70476000829,50,2018-12-24
358,5667.806754116162,1659.3184007279506,19437.44762156243,7.508472796215754e-16,6.874189523828284,4711.157202527629,3437.9085773192446,10795.529094693811,8.673330996487522,700.0525565546515,1426.2696975871345,50,2018-12-25
359,846.5439824778119,125.42996953432407,1959.6807296864954,2.5571756838306316e-16,0.342390765298032,533.987154346997,389.62944368431465,1223.5840271278664,25.408896911969933,72.04654935574976,159.7647465273346,50,2018-12-26
360,825.742473578429,104.84628256217958,1829.5608453665652,2.845249134926402e-16,0.17025624210302018,347.21639700163456,264.411977305438,811.0316003302221,6.908470731951881,51.64439212218023,84.41443886471339,50,2018-12-27
361,3111.6897736222,2133.8954588189035,17802.224337368993,7.729538755466456e-16,6.281870540981713,254.73741447286272,85.12913073185295,422.1453085565043,-1.3835974055496081e-06,18.289023776836526,191.5487831639296,50,2018-12-28
362,9207.90762253584,669.3892275026748,18484.143709260185,6.729327941557231e-16,0.14143792235013422,665.356621292622,805.4528118176737,2241.820377721835,5.2604925819254165,137.13875478835263,301.14128850354314,50,2018-12-29
363,8293.870308520052,745.5148079515466,19130.998177921065,6.700760239632637e-16,1.8641178197111585,3470.8308603435203,3356.0536597908413,9891.559460469516,9.379152702556793,612.6458051538386,1313.8937429668629,50,2018-12-30
364,66.28834541390933,795.821365368854,1701.6706684503465,1.7653061570881543e-16,2.7315807635469134,1663.4352947418324,2.55061312137426e-08,2497.8568022655436,-5.6409638794661984e-05,79.32505475406536,1074.1697717120758,50,2018-12-31
