day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_equipment,refrigeration,pumps,water_systems,time_of_shift,date
308,2485.6366604477926,976.2248127122659,10271.973516878941,6.137661402617027e-16,6.096099100036059,10059.092657905798,7.671954034331808,640.007115654305,1561.1104883041355,23.25,2018-11-05
309,16.306384633675222,10311.406475397978,8430.723268990158,4.93070303504865e-16,33.3471218785525,14800.010964293291,194.42805331414968,604.0564282945377,6048.272582218528,15.0,2018-11-06
310,720.2010726578918,533.6546407941693,4241.46401860399,4.172779573198049e-16,3.226283077909457,4533.126080851776,15.05559015091852,297.37067969167225,688.7901245158674,23.5,2018-11-07
311,950.3638840641898,605.1855867526597,6082.602889557129,4.3695722772362324e-16,1.0117107013408464,6363.568681668532,12.485665606021241,426.70017206898007,1075.1384131706438,23.5,2018-11-08
312,325.7489248473181,60.96998423260119,932.2866725109565,2.5798388820596705e-16,0.07245189962784263,1520.926019886211,4.3875561320305676e-06,90.19385675245866,233.63089606248064,23.25,2018-11-09
313,15.908391403232844,1.0662224531923263,36.51668271362289,2.5710880426737804e-16,0.0015374766209084582,763.9661558903209,-2.4865313053510365e-06,56.88635872799654,146.47569663791168,23.0,2018-11-10
314,3792.4352087353627,321.7183498791044,10516.277177822105,6.533114017319678e-16,0.6262731821938815,6217.026016289824,6.879057969273241,611.5858396781447,1177.4484593240297,23.0,2018-11-11
315,157.47082290336695,24.060143810296918,431.0059064369429,2.2308360962843035e-16,0.056314224654337525,1493.327406864417,9.099390911189271,86.36011226387778,242.96236654792287,23.0,2018-11-12
316,2.1195931973777564,39.55594412059546,102.53266473467978,1.7027353696877886e-16,0.3767521030316118,1824.8019328996966,2.1725297947662194,71.38595691777074,743.3048540819942,15.75,2018-11-13
317,563.2686964882099,83.0189054586595,1390.458141921614,2.9291516830001714e-16,0.09033080027742885,1468.4805169981466,29.75106801048629,84.62168945511749,232.98316355204065,23.25,2018-11-14
318,-2.3635490964352357e-05,-8.597694881473216e-06,-0.002187105848825013,2.306554394763166e-16,-2.2961915359009287e-07,1427.2127176903246,-1.170653963413315e-06,62.83294110933671,649.9367796281048,16.0,2018-11-15
319,319.38225477586735,47.13782559796553,789.7942294168299,2.601617966513693e-16,0.06919042934942131,1699.2418597127275,13.85374900983945,97.83710947430656,266.5850681580286,23.25,2018-11-16
320,295.8965622480751,22.447348323058534,678.2296203043037,2.59737670628763e-16,0.05873459195270927,937.2891578628818,4.922969057809086,60.9918633605454,193.63352031226302,22.0,2018-11-17
321,461.14160986957717,15.720931450482487,769.0022463474402,2.5047869366719975e-16,2.136780301602653e-10,686.5405672946326,13.177729227006513,59.014180659202765,131.02263592735542,23.25,2018-11-18
322,3.3580627034915453,93.91054674062875,223.0368302350298,1.8968009066905585e-16,0.711200301441063,1596.7016799169428,4.717006544471427,63.04885725394552,649.8798936956058,15.75,2018-11-19
323,68.09520209994432,37.7705854792912,373.34248781654344,2.2002470918850265e-16,0.3541478180724214,1173.6448378141383,7.445274368603088,68.20509475469687,212.46121171230575,22.25,2018-11-20
324,48.9720214344584,33.08125202087008,270.6285719410785,2.0193021375092715e-16,0.36801640723941687,773.845022857686,-3.4640321824781495e-06,45.31368849057291,132.1304740414201,5.0,2018-11-21
325,2056.3860927732094,973.110484148164,10862.89328980067,7.290715856631569e-16,10.567013146818365,10504.692397886472,8.858000419709454,662.2276242719068,1832.0153478617337,22.75,2018-11-22
326,121.60839501499649,851.0150594410841,2320.6511915154965,2.24052380667675e-16,12.830307817411578,6354.5304412911555,48.84750416718487,206.54033508536574,2660.9181378779326,13.25,2018-11-23
327,3267.298890269928,467.773031606523,9909.965512689156,7.321394672940834e-16,2.626465931567185,7401.642704548885,11.846490179711102,577.5127390815427,1414.7809565636003,22.75,2018-11-24
328,207.1447640536873,25.7990470905937,562.5255307647915,2.4650114182756506e-16,0.1583889765667412,587.5796719163825,12.03561115660137,60.034216864889046,117.8142237700027,23.25,2018-11-25
329,329.258812470444,4596.075472680795,11150.541930896528,6.55623429948773e-16,43.09448979259609,17385.40977945787,238.10494247074908,714.934103502492,6872.417404848321,16.5,2018-11-26
330,126.15456385123537,81.55454507366068,687.7273485926074,2.295269869509793e-16,1.3323357272657739,1062.1261283309136,8.601860053604764,60.04321781432019,201.9654739825866,22.0,2018-11-27
331,1092.9372932288493,1378.530210533833,10343.744678854606,7.221308196768395e-16,18.144046834775754,11027.613552346424,105.4606278633283,637.9253106648316,2009.4774535495555,22.25,2018-11-28
332,29.683838442729712,173.43380839336373,647.3840729790105,2.2771496159576908e-16,2.151731490799041,1818.7652720475578,13.828913290531906,75.5660220347823,840.0293907479493,15.75,2018-11-29
333,200.80316999308906,5751.634765903373,11006.504333405786,6.520690188451051e-16,43.82349430187322,17943.88526681454,231.84780340788024,733.4002271434822,7308.916426157969,15.75,2018-11-30
334,3354.2503594938203,588.8973239714078,11234.33033564326,6.762249466021034e-16,2.2388128661664073,10069.874837846646,5.652366920317266,683.3921906785913,2837.531372547088,21.25,2018-12-01
335,5552.450852601173,308.85235397144527,12026.897484335337,6.803713921534506e-16,0.9714158293180216,7536.798268800819,5.791754233936716,653.1108670033783,1427.4906226221035,22.5,2018-12-02
336,2501.006857504809,830.2674367527783,9617.767569462103,6.122068929555957e-16,4.62915353415943,12617.5731517852,211.18591544064836,588.205800349447,3540.667211930532,19.5,2018-12-03
337,672.3320887215873,134.75562987771588,1813.8538300688938,2.602576147561341e-16,0.7004360909097735,2360.0581838776807,36.33087129519237,151.77966568399566,372.39761865894917,23.25,2018-12-04
338,293.35625775571225,79.09891673259787,1550.5574842945252,2.290189775832963e-16,0.45379786808421124,1959.9520517018843,3.12292585882822,94.22806773754915,457.4004932694735,6.0,2018-12-05
339,271.10609970525155,60.68973819508387,949.0845681901491,2.1985574781718486e-16,0.16911668951431763,1381.2087215207503,20.163843560189523,81.93900929466132,272.3447926806817,22.25,2018-12-06
340,1937.5503147699096,361.38501827571315,5300.930261741449,4.09096086106759e-16,1.40119217742993,5653.64983526604,40.548804543480685,357.2811122036815,923.1868949153619,23.25,2018-12-07
341,5020.048091382045,505.49750938833495,11989.599098855017,7.471491755734927e-16,1.5335849353974418,8338.913976827831,29.20636140195877,650.4530805547436,1400.3634842762117,23.5,2018-12-08
342,661.7519232866222,27.609049458588803,1088.3039537800666,2.3931692115251284e-16,0.01341813644704278,913.7975802954064,23.256297673516556,86.86181648053766,150.44470818928477,3.75,2018-12-09
343,70.29094463427211,295.08792638512847,917.9531930376208,2.1849139163416752e-16,3.3858210985676824,2268.263882307981,5.665419081484962,92.27506006044845,909.3338547313049,16.25,2018-12-10
344,4267.003206733004,905.8663036018949,12084.287215006125,8.122743965979122e-16,4.543096433283153,11528.569645185282,20.500115830745578,749.7059067720968,1788.4030210699,23.5,2018-12-11
345,4072.910861791138,837.013491543554,12407.277540482515,7.469763282415762e-16,5.288300777357836,13186.59386900451,262.0944429945562,757.2273400932214,1787.9205748811828,22.25,2018-12-12
346,1637.6779941607708,312.28437494158277,5363.959318025421,4.565511335174621e-16,0.9147574837449801,5285.015351153711,27.12677652384677,330.56218204476477,804.939077593924,22.75,2018-12-13
347,337.5589773104861,133.28349081744702,1439.9848419684552,2.5723599830568193e-16,1.6692414913968079,1972.5416388053209,32.21677790360778,111.88547523122884,269.26363410623435,22.0,2018-12-14
348,2982.0126736524435,1042.698450707228,12191.209379381902,7.56200717013391e-16,6.830753188448431,10125.122759541686,5.455359402048999e-07,752.3060384240936,1329.7394488067466,23.75,2018-12-15
349,2450.5031338195154,966.4261946205677,11607.494778102246,7.070654713794215e-16,8.931543618257221,11851.556136485733,-2.2271673398563508e-05,707.151935191148,1708.4386194870426,21.0,2018-12-16
350,637.0303612813335,134.9535971010616,1830.8777109217383,2.6319696541928615e-16,0.7786694568341309,2030.0547125697863,39.12216717153511,129.41196298363536,278.015843963091,23.25,2018-12-17
351,3382.823861486278,1109.8776480091842,11822.384998635682,7.752888242276724e-16,7.761807709000692,11218.880733866416,5.975514031320017e-07,741.8892113151643,1484.1400548784027,23.75,2018-12-18
352,443.98861890778386,4382.3852771735465,11412.26104263501,7.233457593429965e-16,40.24419440651103,17539.887056832224,241.70339480958714,739.5797065863534,7273.788848175382,16.25,2018-12-19
353,427.3109118511979,83.50461895619475,1159.3121875220274,2.93583036901431e-16,0.24642118278056524,1685.4940804399687,24.870572530271758,116.2761812216139,215.7904025840057,0.5,2018-12-20
354,553.065068702158,125.27927156710703,1595.2583369436718,2.6184332777031623e-16,0.8021990889099536,2169.1051242179765,33.98448871877501,144.87300156100426,227.55329980927485,2.75,2018-12-21
355,469.1789267919995,54.16823745271522,1066.9283215373514,2.415497231400458e-16,0.1386526235228666,1347.1374923133267,22.797451504796587,105.0280800310101,137.72032778064442,3.0,2018-12-22
356,4585.084678258951,662.5472961620003,11623.375183387923,7.551616522935646e-16,2.6539787523808878,9633.721925797943,2.7952440963758817e-06,669.9065702294461,1281.209186386656,23.75,2018-12-23
357,2366.817480555818,1280.7841072106678,11543.265687567227,7.126620881634049e-16,14.58095244204393,15314.901861152917,254.93877259087617,710.940868152707,4805.2040500797875,19.25,2018-12-24
358,3312.6789795849663,969.8261288135099,11360.65979275973,7.508472796215754e-16,4.017775218335178,10836.655170222019,6.671799523129011,702.7193708547123,1431.7050688228437,23.5,2018-12-25
359,622.3042528995687,92.20501928698667,1440.5839704310993,2.5571756838306316e-16,0.25169538078987735,1963.9046470440562,19.54527576200382,115.63776784481873,256.4292164587801,23.5,2018-12-26
360,559.0593942587846,58.41098368924658,1144.4574470220443,2.515998276561921e-16,0.1161568172516282,1749.0918295473284,20.221742698446256,111.37773074846669,182.0507829520102,3.25,2018-12-27
361,3982.2278830534965,724.3328131410442,11208.473194993026,7.069520516653047e-16,1.8070928542977185,13066.537233477786,20.547562035801704,620.9233158700836,1961.1589273660502,21.25,2018-12-28
362,5790.520099527241,424.4425302446907,10930.82955771618,6.655482515728652e-16,3.634491142351007e-10,9240.675943178245,9.829795598680736,565.2793670213923,1241.2899143440595,23.5,2018-12-29
363,4838.090792429068,434.88353400874877,11159.748359694751,6.700760239632637e-16,1.0874038908922385,9891.559422586131,236.77474482089002,612.6458132129706,1313.8963580047507,22.75,2018-12-30
364,54.360831502164224,505.72724943330934,1135.3787450522916,1.7558933312052495e-16,1.7772503824264478,2497.857800605381,23.591733165574862,79.32506653804344,1074.170197194092,12.0,2018-12-31
