day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
96,973.768454992116,42920.80951307836,69532.67128659121,0.0,313.5031427546676,37211.92473071967,0.0,79738.11642695343,1328.268041721013,3064.1691307940428,37866.30218368321,12.0
97,1020.7599316619048,40440.109006611085,69595.64656665419,0.0,249.99570258012628,37672.68083149561,0.0,80106.12079245159,1343.981668688827,3148.8512416197295,36450.91281125919,12.0
98,267.40376108645137,51755.24387314779,67781.50201348255,0.0,309.97322590332396,62017.03816627033,0.0,92417.98340514628,1280.892301191486,3144.928289949106,39118.69594560346,12.0
99,276.33110250655665,43466.529022991956,67867.36377625082,0.0,312.1976765426244,62501.44299726628,0.0,93140.88013857446,1290.9059171482152,3062.4019210396978,39441.161790562466,12.0
100,2068.6280990458413,30528.151918256288,68030.19636743516,0.0,223.20340720104448,61265.348882858765,0.0,92679.79669114055,1296.8064087854946,3067.16284107198,39091.46628061626,11.0
101,829.6693578191683,30801.858145849183,67448.85111663988,0.0,213.32515216175344,49295.56665489189,0.0,79667.9392809971,1286.6314029603877,3047.5023137002277,37245.30993430737,13.0
102,1031.838540880683,35466.87658895895,66558.72078426431,0.0,253.27584780891263,60746.28561044276,0.0,88619.08307376201,1257.948551103995,3071.4203263103377,36447.26357962575,12.0
103,520.8105654164684,40453.853461779676,69287.7694756881,0.0,284.18034398102964,32731.467476492384,0.0,61977.85269651871,1321.54010291579,3124.039947299843,26890.261105385656,12.0
104,2374.62778475536,23638.34616891805,64341.98907866551,0.0,252.6640995387987,31870.220131740567,0.0,47166.270515487726,1274.2784828937192,2904.689491192493,11525.625402531581,12.0
105,3984.4469249026547,20484.23295830326,67067.51962132059,0.0,147.6514342727852,61550.37922914803,0.0,89800.52946922788,1273.7811932720945,2946.641443663301,36888.71482477923,12.0
106,2482.51303104264,29415.69092774253,68391.98479942605,0.0,203.434578892075,61780.68569467485,0.0,91108.16371000676,1291.6951114848555,3109.9724226005505,37325.05369137149,11.5
107,3086.2632669531563,21324.538419123226,66928.64438994796,0.0,158.61950400591556,60769.38328630706,0.0,89614.87794154411,1269.7904423006896,2959.930393463925,36650.98276999617,11.5
108,4690.409660398815,26277.8401089451,76542.63433328655,0.0,234.01056651198766,51129.85629939599,0.0,85136.12431358582,1460.500127892856,3376.5415730091986,39685.73168211574,10.0
109,2834.434253981733,36359.78462878072,77097.2038127917,0.0,269.80271066465343,64512.54216890262,0.0,97534.16079739967,1464.5094339898894,3456.372739033965,39708.74638484007,10.0
110,4251.066111829078,24953.038914744597,73384.37660520348,0.0,266.4624216403907,34620.035163891705,0.0,58715.46800550043,1425.0975273597394,3223.5180787479335,24164.737529525635,10.0
111,3194.789125533821,27815.066186816082,72965.6370050331,0.0,277.71892840046775,35308.55174000584,0.0,48375.27403759811,1446.8348677133195,3255.1661777149266,10981.310907412933,10.0
112,991.6304888045078,44821.80273444486,75010.2398053633,0.0,325.12902075554763,62646.8058761981,0.0,94713.49285931101,1422.3144919841811,3408.442292636059,38500.621874886114,10.0
113,5867.6122038765,21105.16590786077,76101.34502098752,0.0,232.21092926015257,64179.102580971645,0.0,97031.96530875003,1456.7597148196223,3300.1138927917905,39456.09748230777,10.0
114,4185.803839262098,23915.270138068547,67282.22581403346,0.0,240.77069996595097,56553.70326840019,0.0,85505.36949318573,1283.2326224653539,3003.8813219741282,34737.60130093719,10.0
115,1009.116635372691,28449.830907758773,66516.15768862212,0.0,247.47802167202423,48416.1815521604,0.0,77374.17767898353,1267.6462036926207,2974.3204590512096,36759.425220703786,12.25
116,202.11867854696445,53075.92068454498,71568.41254110783,0.0,270.02737440772717,64745.792369628965,0.0,92073.4123378016,1352.2494573110625,3330.2566614001034,38659.26449581548,13.0
117,876.641725925796,27740.552713452824,69257.05081085909,0.0,236.61829257613402,32252.17940980554,0.0,63858.626680319714,1328.09334144266,3013.2587426103782,26851.71099708133,13.0
118,3910.4915921600027,17265.136825835787,66704.87367325774,0.0,205.18384825000706,33217.05191791837,0.0,49160.171873838706,1328.2970005759921,2826.3621492092116,11947.863501408117,12.0
119,639.2668562313397,38057.60421684253,71900.24522814265,0.0,284.80367983387964,65360.86002132946,0.0,92952.66069893217,1364.2626610672382,3288.559181474759,39122.120097037034,13.0
120,251.00146933826355,44932.607288017774,65113.92061633792,0.0,242.27830874790422,57677.94806002684,0.0,81947.98127000488,1230.4491561092477,3016.0467797706815,34671.80504620034,13.75
121,2120.285352060263,30389.190357768945,64910.59182285384,0.0,251.9585817325004,54335.019818282075,0.0,82150.87504991094,1232.3100631501409,2919.1062340008366,33254.13610751759,10.0
122,9017.0837210579,4045.642790604571,59246.68351361176,0.0,21.892219493778313,19064.586980374967,12156.581334988301,43052.74644497883,1147.5121346031376,2411.6926865432324,8897.446686844514,5.0
123,350.99036208577644,43525.932732206886,65238.49054005514,0.0,283.4376179769506,59194.70242365226,0.0,86880.90034788784,1232.6099847300077,3007.104955238975,35381.47076412,11.75
124,6151.833360410576,12465.895353378182,62371.11260597777,0.0,205.62242836826627,29641.455765929797,0.0,50274.165082675216,1219.9708293547374,2682.203656392227,20603.270505333483,10.0
125,3147.7139082052054,20172.972990467406,60643.00399502341,0.0,218.40123086266627,30121.802946672015,0.0,42924.36429466283,1202.9013093132494,2719.0950086626485,9985.342479116995,11.0
126,372.35087543625303,43172.02415031681,62969.592222476276,0.0,243.60526446594716,54896.468640158135,0.0,82027.40928932455,1186.7454384571251,2878.007804840682,33495.96398414921,10.75
127,1517.069013598325,30019.04803093087,64991.3687035919,0.0,229.13746079334263,57834.81264937413,0.0,86000.16168861093,1233.7978535757798,2946.3100962402955,35024.41012497879,11.0
