day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_equipment,refrigeration,pumps,water_systems,time_of_shift,date
311,106.82410701862989,2192.9978133430154,8187.58528925848,4.890823967431398e-16,4.372686176849432,7695.616321017863,71.77998081670606,401.3784701629699,2042.5048123050135,20.0,2018-11-08
312,418.819837675117,78.38999769058684,1198.6542008310557,2.5798388820596705e-16,0.09315258341797038,1290.165117304083,-1.5323259943670564e-05,76.50929081218514,198.18349629530616,23.25,2018-11-09
313,17.291870413946768,371.62568227395826,905.0992585545937,2.127461261895692e-16,2.2099768196420486,1377.2414822991557,19.280905701760023,65.62290797741584,530.7322201637627,14.75,2018-11-10
314,3205.327652495695,746.1016122885449,13278.288694503095,6.6463834864322e-16,2.0226309939165303,6869.625984472607,22.88197405364025,608.6179088755187,1314.058712029406,22.0,2018-11-11
315,202.46241354040913,30.934598505871648,554.1501625096292,2.2308360962843035e-16,0.07240120354794978,1138.7953489730876,11.829208762385798,65.85735146698752,185.2804808981883,23.0,2018-11-12
316,110.77314031571915,154.36328305581273,1066.8165001596428,2.1162458327140478e-16,0.9352155638417959,1293.0448271112286,23.540681440750966,58.020452802158665,376.453125822711,18.75,2018-11-13
317,724.202557852474,106.73833418890447,1787.7322692108767,2.9291516830001714e-16,0.11613986897014245,1468.4802645762293,38.67638588846105,84.62169960521165,232.9831242700694,23.25,2018-11-14
318,15.204307933848844,47.15191205102421,262.86743079786106,2.419132707784666e-16,0.23787389468481815,1135.4763386444306,5.758844667617026,50.79551704174278,474.2295650168448,17.25,2018-11-15
319,410.6342461146029,60.605762457640495,1015.4495611843282,2.601617966513693e-16,0.08895324362116966,1311.1426237879652,18.009876806108014,75.49159900378153,205.69833935920093,23.25,2018-11-16
320,380.43868411446203,28.86090257766963,872.0099639132426,2.59737670628763e-16,0.0755139947160854,884.7315824760419,6.399860057785617,57.571754761456184,182.7755571903646,22.0,2018-11-17
321,592.8963423023537,20.212599507962512,988.7172520205818,2.5047869366719975e-16,2.136780301602653e-10,581.3946194736715,17.131053390076147,49.975970327603825,110.95609428659482,23.25,2018-11-18
322,4.317639509174317,120.74220236399584,286.7617464709294,1.8968009066905585e-16,0.9144007750091646,1482.6516371595346,6.132114925522309,58.54536645503524,603.4599310805039,15.75,2018-11-19
323,79.29167357414593,11.548685469156137,305.9798995496185,2.0666515406517912e-16,5.017029360293843e-10,926.8579521109012,6.525110645010977,41.106486972810714,201.909169319773,5.75,2018-11-20
324,14.969383071759705,14.323694193986377,176.94793032214054,2.0039954334525077e-16,0.21055427357401135,792.969312646448,3.5632750397614563,41.844956015716676,152.4187423242085,5.25,2018-11-21
325,2643.9249833099193,1251.142157033993,13966.57712703577,7.290715856631569e-16,13.586159559961484,10504.692193280891,11.515393528090325,662.227610592344,1832.0153114004374,22.75,2018-11-22
326,184.35975662467558,1268.7901815644543,3532.0166880227707,2.6566702601288377e-16,18.541234567599272,5819.638231152886,75.1769039290439,198.9039172213973,2429.701278996243,14.5,2018-11-23
327,4200.813043387797,601.4221753097199,12741.385216301329,7.321394672940834e-16,3.376879658682407,7401.638134795931,15.400491713287895,577.5127357589752,1414.7812620633224,22.75,2018-11-24
328,266.32901373553335,33.170347077003555,723.2471682453363,2.4650114182756506e-16,0.2036425535796681,587.5797140613462,15.646298330046125,60.034218794018315,117.81423091855847,23.25,2018-11-25
329,423.33275723893,5909.239806602092,14336.41086827343,6.55623429948773e-16,55.40720095662347,17385.4090263706,309.5364240159864,714.9341018575498,6872.417075881245,16.5,2018-11-26
330,162.19871951581754,104.85584023618158,884.2208633101002,2.295269869509793e-16,1.713002977249864,966.6537561053781,11.182417576855942,54.64606457890719,183.81120901023394,22.0,2018-11-27
331,1405.2051418753204,1772.3959752527323,13299.100296456523,7.221308196768395e-16,23.328067897989182,11027.613491849728,137.09881658914685,637.9253071804834,2009.4774421245725,22.25,2018-11-28
332,159.80944006018666,64.36208382515865,667.2236408709064,2.5880723592666826e-16,0.32078219000492025,837.1795194011294,-5.698962642497918e-06,57.33496094977355,139.05868067892828,23.75,2018-11-29
333,491.17068397409145,5537.031447277394,13930.089395410081,6.783121030973631e-16,53.98353219382308,16899.482054840457,300.29472330595604,701.3253414852392,6672.2952074908035,16.5,2018-11-30
334,1816.8708942403582,2622.501684465351,14925.96268076988,7.300172733337237e-16,17.997262361422184,13938.72689083931,325.60095791254065,699.2253857603599,6005.827289673638,17.0,2018-12-01
335,7156.609332033249,421.7833018468974,15326.089071272409,6.728518863538967e-16,1.3146689465384571,6828.295260028552,8.43868086963571,602.7157651922969,1251.7428028675522,23.25,2018-12-02
336,3215.5798335898176,1067.4865660439307,12365.699167619,6.122068929555957e-16,5.951770501001823,12617.573051971118,274.54167311669636,588.2057955000407,3540.6671836721503,19.5,2018-12-03
337,864.4269545078149,173.257232137281,2332.097839003295,2.602576147561341e-16,0.900560791659756,2360.0581925850443,47.230131842528294,151.7796503141337,372.3976234394425,23.25,2018-12-04
338,377.1723400484653,101.69861089950206,1993.5734861629778,2.290189775832963e-16,0.5834544073524375,1959.9519813215811,4.059805831498272,94.22806351990226,457.4004676404719,6.0,2018-12-05
339,348.565119690587,78.02968880279185,1220.2520314322003,2.1985574781718486e-16,0.21743298466504782,1381.2102122069964,26.212996507332164,81.93900973931117,272.345119893404,22.25,2018-12-06
340,2491.135978574191,464.6377971652836,6815.4807018301835,4.09096086106759e-16,1.8015325238900761,5653.649685815909,52.71344599140401,357.2810965282745,923.1869091657123,23.25,2018-12-07
341,6454.347552193008,649.9253413553954,15415.198844164823,7.471491755734927e-16,1.9717529197242287,8338.912180142994,37.968259862777195,650.4530874239631,1400.3630669154068,23.5,2018-12-08
342,850.8239133606985,35.49738614552862,1399.2499533617213,2.3931692115251284e-16,0.01724951775178682,913.797847428629,30.23319003357261,86.86178930674286,150.44473189571136,3.75,2018-12-09
343,90.37419483866333,379.3986625395558,1180.2272287573364,2.1849139163416752e-16,4.353197477967419,2268.263937859282,7.365051620383715,92.27503093750504,909.3338833278128,16.25,2018-12-10
344,5486.14701078859,1164.6852542931706,15536.940772657745,8.122743965979122e-16,5.841123947703618,11528.569766347693,26.65014653626422,749.7059276630738,1788.403055982814,23.5,2018-12-11
345,5236.599888174972,1076.160172694187,15952.213260263694,7.469763282415762e-16,6.799243425775381,13186.594330500315,340.72277586619145,757.2273564217335,1787.9206315566296,22.25,2018-12-12
346,2105.5860349919194,401.5084578174362,6896.519258003464,4.565511335174621e-16,1.176117405135576,5285.015304519667,35.26480891808697,330.5621810554188,804.9390713932036,22.75,2018-12-13
347,434.00404437374124,171.36437662943473,1851.4081644034015,2.5723599830568193e-16,2.146167992838858,1972.5413540707316,41.881810932061626,111.88546140291932,269.2635989921122,22.0,2018-12-14
348,3424.60010731773,1000.6393797454955,14330.112284191024,7.628052988817074e-16,7.943045238569464,9708.531428347012,0.24052946298595856,682.0678532367958,1333.4102763674935,23.0,2018-12-15
349,2497.030934689061,1331.6630749597164,14790.972768965401,7.509366572805846e-16,10.911685361563762,13603.70052801526,-1.952441739445021e-05,691.5882094680941,4761.843569224958,19.0,2018-12-16
350,819.0390195429902,173.51174938850954,2353.9854775419144,2.6319696541928615e-16,1.001145034992349,2030.0547420554421,50.85886739905679,129.41195965599374,278.01584304458555,23.25,2018-12-17
351,4349.345180504076,1426.9855932441633,15200.209796187903,7.752888242276724e-16,9.97946761042555,11218.878744040523,4.782977728723381e-07,741.8890726370965,1484.1397261143861,23.75,2018-12-18
352,570.8425873364404,5634.495627188986,14672.907807417747,7.233457593429965e-16,51.7425388822252,17539.882702721832,314.21440787921273,739.5797047561991,7273.788828295741,16.25,2018-12-19
353,566.6763343704472,129.3703253867339,1910.9091041052486,2.710069024944968e-16,0.8689882434186478,1561.2418554866895,40.73450465066482,98.77644657009427,228.73263327092334,22.75,2018-12-20
354,711.0836446512905,161.07349755924702,2051.0463083366085,2.6184332777031623e-16,1.0313975635944286,2169.1050195107173,44.17981660203974,144.87300212503956,227.55336809759274,2.75,2018-12-21
355,603.2300618312008,69.64488200200867,1371.7650201533108,2.415497231400458e-16,0.17826671802028163,1347.1375695334143,29.636654902941824,105.02808534264476,137.72033501314286,3.0,2018-12-22
356,5345.78116429377,717.5895440540218,14480.040175439863,7.8465133386937e-16,3.489499250929935,11027.556040611196,-5.77857158772872e-05,681.1535960796887,1542.8856551082026,21.5,2018-12-23
357,3022.0063579313996,1635.3342592311208,14738.704002691218,7.126620881634049e-16,18.617292188532264,15182.751388247465,329.12841221073023,704.8062506428001,4763.740531069368,19.25,2018-12-24
358,4259.158646103223,1246.9196282874027,14606.562300148391,7.508472796215754e-16,5.165710018727174,10836.656118912657,8.673330996487522,702.7194296263928,1431.7049135886389,23.5,2018-12-25
359,800.1049977303338,118.54927878568395,1852.1790221607337,2.5571756838306316e-16,0.3236087484522033,1758.2568580473762,25.408896911969933,103.52910820007774,229.57749091436375,23.5,2018-12-26
360,718.7906865479756,75.09991033496647,1471.4454103744406,2.515998276561921e-16,0.1493431792250635,1592.7490390274531,26.28826454288392,101.42217521179734,165.77813856798144,3.25,2018-12-27
361,1192.8157902620749,2587.9341487422244,14688.262269415138,7.468971164146173e-16,8.7676285155008,16334.02745595109,319.08357154013095,707.6449034363383,7411.46652020393,17.5,2018-12-28
362,7444.954478901145,545.7121061298766,14053.92385827437,6.655482515728652e-16,3.634491142351007e-10,9240.67568163013,12.778733058561745,565.2793767155729,1241.2898731534824,23.5,2018-12-29
363,6220.402746989452,559.1360845186828,14348.248700735383,6.700760239632637e-16,1.3980902083356987,9891.562278875963,307.8071684677037,612.6458078637163,1313.896187811812,22.75,2018-12-30
364,69.89211188927214,650.2207079848979,1459.7727099603323,1.7558933312052495e-16,2.2850360953529845,2497.857175851594,30.66924238052736,79.32505090593382,1074.170185164776,12.0,2018-12-31
