day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shed
58,176893.11643731548,3881.6269623941844,23138.633959428247,28.326616621748364,1728.0898126537732,9377.036204496188,35.631418718514915,2134.482504415241,2199.2494994690196,2231.7436024425233,2.25
59,30704.186556391156,1095.5069486665664,4221.9300910841675,180.7759826262327,2250.886020259827,31644.264571663014,699.724534735226,2490.9382898166327,42093.10607689123,3579.124891575412,13.75
60,107952.90107883369,3898.058554032288,13939.789715390463,51.75995918108873,1674.7456386826132,9938.328046996492,37.764689793047275,2997.126343850089,2220.8127431515622,1857.2235359842098,2.5
61,156110.24774001463,3745.639309125788,20032.850355092734,25.410487556866183,1676.4898536458952,7397.761616287232,48.90775270356656,3604.230729892069,2910.577557661671,1785.0395595354616,3.0
62,37365.7105717811,2285.9535642759024,5042.94947867829,444.16019027424943,1665.6266941860904,45468.9544045814,1066.0520983779145,1426.2516166456903,64110.18330158312,3594.8391458752094,11.0
63,172857.01647476468,3685.18210081994,22496.85176344828,26.33087596244509,1712.4516359181782,11035.519162135188,65.50554306880582,4316.517408977206,3912.8040663632837,1756.5800372008275,3.5
64,7293.246442610339,6333.392425300178,931.231226033645,1386.4551570986457,1762.4806489154837,34809.1077072465,1006.6106780966604,1440.551680552553,60567.47489010879,3622.748328631015,11.75
65,37624.1956942224,1164.2827131932665,4872.9540404103145,208.37930548676223,1685.887442511866,8099.833853321862,31.29533654259491,2717.292239459407,1823.6697708466058,2018.2377780887937,2.0
66,20615.827451092882,1618.4281927275783,2821.570221596233,330.60200438642477,1686.7706395938912,7547.921778844987,48.153272467908366,3560.7612397343573,2863.3746252056167,1776.9948050638006,3.0
67,49827.55311819414,866.4523665602375,6396.68004829241,148.82156546699417,1690.7804260170594,10892.291113619409,48.623200337409465,3587.1744402411296,2892.7253349456946,1779.2546380186855,3.0
68,44552.7914757318,1487.5391406203814,6284.490774298143,319.79308227346905,3341.7738840228208,47159.05909136815,27.812524055525813,2963.049212528473,1620.4885339410735,8528.168045833936,21.75
69,51263.14847376857,1186.1163445777206,7291.9972402894955,180.1667809982109,1702.428380515319,45317.900875439074,1088.0652941214069,1455.6796388181328,65433.85863284944,3669.1895653472316,13.0
70,9411.417936631815,5797.289084644263,1214.9264484056828,1111.868903425409,1579.0291185986105,43120.15069962707,1079.0775846337806,1513.2167471104888,64841.260364206144,3585.0950675300232,10.0
71,8824.614880073344,4124.015408814212,1198.3395055098117,794.9793594041605,2486.8588665142,32772.74986111543,438.0984887968247,9553.006370781812,26346.056656845216,4406.107481750976,15.25
72,9654.576069115075,5918.409603173995,1200.3416384278512,1208.3792258215371,3981.9222767813185,47899.80158818343,106.38926771540072,7149.380330449822,6406.325070840273,7394.882751185204,18.0
73,51909.552950781515,573.2668675705585,7729.083040338692,91.2964668728691,2111.8683394981604,34916.75934920986,774.9833087014965,1785.7907952155572,46626.65369660413,3532.6565361857674,13.0
74,25569.674847840433,1790.6809700010012,3713.945231231462,312.1048415049476,2192.5021313897623,32040.357978667103,722.5687241143985,1922.3236306722117,43465.49671513219,3528.353141696565,13.25
75,37321.722630698925,1460.6691841712004,5501.163146636039,241.3412782161614,1771.5262761413549,49679.0558145794,976.2253667522997,1398.8315385355934,58739.298165230575,3517.7431302105656,11.75
76,135422.93178538085,3795.072679831781,17581.25942022073,36.89999152039564,1676.587868279847,6279.975030910766,48.53409612472582,3581.014820982158,2887.14210856252,1774.6987008832093,3.0
77,46252.56949018181,1397.101367171046,6920.6712208724675,152.54428136147345,1587.657021401324,44215.755566075175,1083.2643204010503,1519.89820712809,65092.730975421844,3598.628810994705,10.0
78,44463.97055633304,760.5649880080178,6058.269512450348,109.2406993736822,2484.8074357219716,33836.36728373418,482.7311763396786,8299.600074423888,29033.627193426848,4248.77392159706,15.0
79,49722.43213272341,866.6891706906849,6381.350443319429,127.17892702537964,1634.881866714031,9800.390657961214,42.049633899079275,3207.398532741948,2488.344049720067,1771.8909012334213,2.75
80,24380.981454468056,1380.6518578380033,3552.2953710053703,208.1473439765695,1592.9079713957326,46805.738805729176,1087.6838893501588,1523.5909956293963,65358.464483433934,3614.1362854096324,10.0
81,31267.623776516626,1659.6129346491964,4632.487533116937,310.6210626589549,1607.9928303410468,43706.13196352835,1076.5900274614257,1443.225581752303,64708.868186985026,3604.380173153116,10.5
82,17501.821658679593,3720.4244634272272,2545.4826587916823,775.4023890583246,2225.7955330493796,44158.16131486383,776.4603078791329,1791.7956443311937,46715.51447076757,3543.415022408772,13.0
83,108610.43883666421,3851.5842180066306,14088.730021906096,47.721407593608,1686.6029880806773,8053.567653114744,48.60615431411346,3587.990906016046,2891.173129875505,1780.5724360554536,3.0
84,6063.793683079502,7054.916305668455,786.2379455826795,1581.179145139236,2032.8117890234644,31287.148059154097,745.4272476495242,1725.266758750197,44848.19634758414,3404.8457198564743,13.0
85,5563.206022518022,7886.468489168612,652.5585756848137,1683.07678571614,1587.224865969808,42876.436731190995,1051.910678710591,1407.2513055197667,63259.18085489608,3547.566213343373,11.0
86,25919.87222452966,1326.4806611797712,3518.893882061661,269.6564662541091,1654.2497327172757,9810.495850498777,47.29496645399273,3497.4852390307437,2812.564061725432,1748.1737569140635,3.0
87,70.80104516955636,41009.875485340235,21.13300108602618,9103.414697630058,1831.865711922615,33406.44894907133,918.4668538619054,1409.8649645235496,55279.254758500516,3519.3160132692424,12.25
88,211.90618581814763,30791.262001745337,20.153726418152,6883.160381233148,1708.5533266132702,40936.16809319872,975.042024066899,1395.9007847575424,58668.17961366403,3510.105325331994,11.75
89,1934.60170691799,13828.609934014436,157.87794330982985,3154.484770859011,1664.6055792792167,46588.43784409506,1066.8007674692672,1427.2737969290204,64155.32724875934,3597.253724760326,11.0
90,3064.8764414068764,13049.834466244007,311.1752521208849,2968.5814219072668,1614.4994717674595,44162.86291801656,1043.5228730200977,1400.7095066703062,62808.5115534591,3519.0212671874483,11.25
91,1837.188332696795,14025.214214647463,203.77910680215922,3223.398162653346,1723.1241898447688,33198.83555240403,935.3654677973573,1386.7637288612664,56306.848074324305,3453.331365565553,12.0
92,866.835998936803,18143.88860073053,149.14737695772,4193.871949329324,1755.9960898374343,34983.07341615636,885.0351469678152,1360.9041367019934,53276.18801378446,3374.3541614237283,12.25
93,2402.0484115054633,10649.27990623467,292.6575565295286,2431.1212759084365,1710.5815128282816,36379.61807570294,925.2108805331957,1371.0755762846404,55695.34961572886,3414.7796289156354,12.0
94,6139.3453387187665,3601.484867355337,803.6145261372546,728.4983189112788,1701.588767015589,35097.76990836122,919.3166368641731,1362.283314950488,55340.50770616659,3392.9340120460515,12.0
95,19392.159104603692,1496.5804094880227,2764.270692253567,269.15680469624505,1695.132295135015,34153.49731227727,917.7836569963943,1360.7317394209313,55248.31370805574,3388.70977018491,12.0
96,2429.388489528955,16839.451062687425,243.82447703028714,3803.507652643578,1781.3537928335252,42219.738296302974,931.7695317011418,1378.4886593702988,56090.47139940506,3433.5525305944047,12.0
97,2308.504871982079,17640.496288222424,242.22399103615996,3997.3034072337764,1808.0027320942888,43528.433756631086,941.9682836620248,1393.6596201037387,56704.64104733292,3470.987825357738,12.0
98,3198.1912588519804,10056.755778107483,368.44369184151907,2158.269164548353,1538.3108178599114,38628.48152718726,1015.9677826573032,1363.7661252724295,61149.40738449384,3425.941166422425,11.0
99,3115.5303461218273,6594.754548434706,297.80380907403406,1391.3239275025649,1556.1053165424537,40931.77661144709,1029.959081096736,1382.566533034246,61991.24948228119,3473.0518953888322,11.0
100,7122.496039844687,4777.4731622278905,950.8617557594958,1032.0203908342853,1566.7781610262566,36745.97643841045,1037.3355539732697,1392.4770522375786,62434.93199649352,3497.924803671241,11.0
101,7428.408429125336,5405.378248754031,987.4827155008246,1185.8799278568931,1713.0705227867124,35438.08562786383,923.9320413763753,1371.247973565702,55618.193091524125,3414.784713666901,12.0
102,6920.851366345922,5431.36181199182,893.0708941658015,1201.9213011548854,1530.3460634748553,37293.318241595895,1011.2330559820292,1357.4957068620336,60864.29792330266,3409.486572338112,11.0
103,482.1529674812859,25670.052777329056,57.26747119658329,5930.467533903005,1817.7846313036605,44485.573969550605,942.0356929359681,1395.7283874764803,56708.25715294249,3476.1324071982563,12.0
104,3847.639322694896,10498.693011980085,482.4651227828937,2445.0314120324047,1594.269231949286,43287.65577200293,1028.4820819190998,1380.5725357182346,61902.4431149563,3468.1235849688837,11.0
105,26218.88523588126,1040.2367677677678,4137.463074703878,184.382572487008,1528.5632044019417,39051.88479426445,1011.9759139290765,1358.4340129625546,60909.19542953415,3412.312846584171,11.0
106,11486.98425135861,3745.4227471480267,1655.3990802085007,822.7795832042398,1563.8155428069306,41893.61784640489,1041.8926533376075,1400.584179658118,62698.17855266079,3503.2636230101693,10.75
107,24791.35904158457,1025.5472603400344,3878.857274165829,177.02208025731414,1545.5006561518348,39543.05801364148,1021.5639146234561,1371.299692750021,61485.90063012474,3444.7391528741136,11.0
108,16691.056422622067,3240.8577457190854,2592.3994166037955,671.2868284048385,1666.5268404390038,46588.74099212299,1141.527240617158,1613.0591796513645,68668.94349096308,3795.737498953443,10.0
109,7176.393434753727,7462.876941015926,939.2894429896143,1649.371277072858,1663.4418007796428,43242.0303473079,1134.9776935752902,1604.268467955693,68274.94001358225,3773.610356355361,10.0
110,5315.891178513069,11003.845035836286,667.3962672923358,2486.6550890538933,1665.2475170201583,42996.15966951526,1114.4492452018414,1576.052456780559,67040.09037169562,3705.9918085777877,10.0
111,2348.6487411061858,16822.239228073908,254.52095350093225,3859.539674560822,1695.6020292997002,40983.15410048048,1136.146895809548,1604.6066765542705,68345.27788633756,3777.8798525027805,10.0
112,1567.1539483580211,16362.211030306782,128.94377155094617,3733.6608942213816,1633.9910182920044,47934.89547605369,1117.4067302436974,1578.3877619721106,67217.99124225053,3716.1199551353598,10.0
113,8387.000653301977,3688.5730003746003,1140.320265944913,752.0880781048413,1679.8573149185006,42294.94535108492,1152.6960662674312,1628.1241838536348,69340.84794715518,3833.7660146979574,10.0
114,10825.95932268277,2888.0480659597447,1595.600371404867,596.9189997129989,1538.5861692475844,39738.11372116951,1050.6533407877007,1481.0385040430856,63202.5335054362,3496.9202263125376,10.0
115,6201.532718389159,5989.156507849107,740.3979928103676,1364.591792025829,1518.707891069511,35819.174853976045,1000.2190004750911,1340.7336548177607,60212.772980698086,3382.236881821672,11.25
116,655.728651755845,20163.641295713558,84.04512730371275,4745.18770354805,1799.5511975212485,34051.82708114752,905.0167666621206,1394.521606509048,54478.38084065702,3457.7084889481293,12.25
117,1981.1257282274603,13979.95179276671,230.75947499314404,3302.648417938224,1837.2822795297268,44175.608500821705,947.3949239192685,1407.2790053076224,57030.34936603422,3504.470403977603,12.0
118,3723.656525037515,11739.006219103385,453.6521133827786,2738.360930548454,1632.1014278686812,45257.3423595175,1052.3540690210968,1412.7101007755002,63339.92721349552,3547.9424849371508,11.0
119,4008.527729312166,9724.61382048011,474.0149441435218,2307.842014121637,1865.663036645923,35693.99389521529,934.7279852670489,1440.034488709368,56266.93599721869,3570.557424673473,12.25
