day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shed
157,1003.8575516295462,4324.767393695255,118.48245271986183,1007.8029312033292,726.3775417969981,19496.06533089013,463.338043965256,812.7822358197437,23458.654548001246,1480.836179368846,12.75
158,556.1251540983287,7816.907445341434,31.293786904113464,1826.4858513770346,693.0579899880034,21345.85557795567,530.1083946986947,812.0098136760424,26841.72160021317,1514.39350383234,11.0
159,1403.6496551316502,6632.701127044512,174.20919585625884,1536.188200549951,667.0224170086807,21775.70045006926,545.7017529838374,918.8962005736735,27626.716687307504,1506.8212922451173,10.0
160,1029.117627401306,5549.881843444858,106.71624143498761,1285.3328200244944,669.1941384880342,23180.420505875427,539.9539017251096,834.3603705595679,27335.77603336303,1506.1928169884816,10.5
161,13.315268651898183,17254.898873210444,6.231871153169456,3930.458492254969,709.3807195227847,19170.744724472963,495.4225460110823,813.605723394029,25070.30646220663,1482.3365199761092,12.5
162,0.0,41237.98226981037,0.0,8956.8064033242,718.8524973310551,16594.81762594361,455.7897912417429,802.0768973540328,23077.07311796636,1461.3317514744233,12.75
163,144.56722672097092,19004.14280077456,3.551093432658182,4394.197396218345,705.9995052086557,23725.84392926013,541.090452592301,828.8584154508151,27397.77525302344,1545.634215618463,11.0
164,2366.8482765468184,3373.7555167078663,271.1000513519888,738.0148425307013,1094.1322256287076,21859.984863346304,278.48256539729044,1383.3395120792766,14097.783058340925,1521.0321550868903,7.75
165,984.9873132836589,6432.865172210821,93.835162115112,1609.6023236088613,1415.176350418744,25579.90320031763,13.670353782062728,1689.6419259952277,670.1830983964206,3620.7476484990566,22.0
166,3730.39948633235,2108.218650317119,572.9546154165446,493.17409321379535,780.517939390411,3809.8756135324493,27.02718422229554,2237.0794435700027,1357.5058763645663,718.2197605685986,3.75
167,298.98986362677744,10880.05749262757,16.64825046829164,2522.2223914802375,727.784710390564,24266.420737228585,562.0509716514107,861.3680027025855,28436.474852056897,1585.4278180195568,12.0
168,542.5451878233171,7365.882840856368,25.10259376108219,1688.5608594496032,703.363957561322,23242.757135102056,540.8486968826434,828.4280396822433,27385.571002523444,1545.2437067211358,11.0
169,2151.19215930836,2717.8931117805905,225.85961496718966,577.2981552276572,695.5970726398668,19666.357960763118,523.2193920835341,797.7535875890343,26495.176987768853,1513.2219771403597,11.25
170,2160.7391914353866,2550.9384516228565,240.69953418002888,565.6514598106651,682.6360900857914,20627.31114391211,513.9655079736168,784.9895301876096,26018.915455236835,1474.2190535613265,11.5
171,468.00457444079575,6738.167100782183,60.399096862792746,1584.6275750224977,730.3372555267349,18025.308932409058,464.89507954914944,818.5466488397418,23538.18548155607,1491.3385636196888,12.75
172,239.97643412362035,13522.643985353772,11.995557780129454,3086.7872641581876,701.4029869154465,23518.55117458643,558.6792730860822,863.3549540061268,28283.732652805626,1558.130500332912,10.5
173,80.32018380391636,40675.60965132163,1.1796622940072727,8708.451267636168,707.0592642251605,23324.374874790075,559.0348909044748,860.1175897266595,28304.06318328928,1578.0464540965665,10.75
174,96.0885301719571,27014.80745344898,2.0155954023469094,6340.765605194935,693.3524212994799,23422.622232964957,542.6773913562661,831.258720712734,27478.147712913007,1550.3203223863811,11.0
175,410.68916130369246,9487.09143259668,15.462195915548365,2244.8297425170877,690.2942097563295,22870.112676001085,538.6043482060223,828.708439501532,27269.644944822852,1520.2511372922374,10.75
176,376.5372599253462,9273.024566473367,22.978620517438546,2204.8471326474582,693.8045283264441,22927.795680335155,549.1974347342328,848.7242480948346,27803.690946689807,1531.5758953147074,10.5
177,630.9230074687716,6266.17956803443,50.698844230912734,1451.5258328685943,696.4752333968258,23583.018060356495,550.4209348480944,850.5163686789849,27865.692539234133,1535.4809842879727,10.5
178,583.766636806464,6771.103504476636,36.25456709286983,1555.1517077619405,697.7472928852899,20783.36111914135,534.0940285533438,817.9708976111284,27043.620293357388,1526.499279649462,11.0
179,4461.125507413126,1507.4899612498689,704.111851833438,337.8731986986246,868.2554677858135,11123.37204174505,65.017794356768,3836.0498670493134,3280.0469406862026,824.9337743982685,5.25
180,823.7084946214671,2929.403461819133,125.33078943143488,676.634727656743,763.9331272474539,4134.9298516225135,56.28146528655527,3477.5348905567325,2840.243413723956,782.4233893950707,5.0
181,171.85093664470037,17210.1159675873,1.6313819113512729,4239.04139290119,1781.91669901194,24870.232419948134,14.819325970206819,2634.299946225234,726.731295206596,3935.6796843479087,21.25
182,89.08600443147927,15817.07571861412,3.3569043604509092,3685.655127966427,694.9033188622005,18183.439018848992,521.7877198314803,805.1649757576032,26433.873701065208,1467.7063346464936,12.0
183,2.185280816066182,19655.230575835678,1.8190818724174547,4605.6978673115655,724.6938595868978,18748.626834089933,460.6856318928858,814.017467181172,23348.95578517768,1467.6727752881297,12.75
184,80.59417925791854,15026.39079485168,5.161942634130182,3479.6604255454076,694.1433180394522,19638.701429612538,519.7954779653109,802.0768973540329,26333.032405457525,1462.2361592331617,12.0
185,88.29859437809019,15115.743918216402,0.3092497294552727,3662.806580229026,1524.885815433068,24188.352044966163,14.501892212521366,1783.6262408141795,708.0994106296375,3822.615155168834,22.0
186,214.4058495411389,10559.33569264168,6.029740183744728,2499.2369912944423,843.4908889184977,9186.263818796408,13.363271125171366,1375.5260411509728,652.5027402732777,1998.207586913342,0.25
187,224.9064904486902,9108.518625673541,13.754010046960003,2173.6912635681942,797.4524855681511,3507.76700560934,17.50141119818682,1658.9191687649802,864.1877151981969,755.2265802918092,3.0
188,32.30347322718618,21053.779595905617,0.0,5120.251838391964,1861.7329597521707,25778.931176068392,15.325379786806817,2724.145200873322,751.5516610592431,4069.601863225337,21.0
189,0.0,31728.42262887106,0.0,7577.353093999201,1811.0202656273268,21059.27040088124,15.435791528610455,2743.060112391058,756.9903110147181,4095.8940950781516,21.0
190,214.79693955289602,8510.572893614173,8.86170450860291,2048.8464795055047,785.3223029449451,3510.569623655455,17.3599461540009,1645.7631496801525,857.1853347363267,749.796065938362,3.0
191,111.17096780714398,19183.84139724657,0.9819865352167274,4835.8127895488315,1376.3396013537438,22853.423941227462,14.139603684728176,1455.4365392813545,690.4095609707958,3594.4360945914277,22.25
192,757.9634355548714,5548.315546349726,90.67980760965531,1351.4444654443587,797.6093864643983,3594.3532736785237,23.255703141852997,2018.3804658946021,1157.9493891457628,722.1184088569253,3.5
193,98.51555459113017,20914.533827729967,0.9938993810429092,5167.770824458934,1578.4819993622766,23218.463101538327,14.18100808790454,2037.2990578037306,692.4312580746633,3875.1618222233756,21.75
194,289.9982800429476,12487.544462856831,13.175026369326547,3141.972989759748,1489.723937174432,25664.006814367458,13.946383136571812,1706.8661577165951,680.9749744860802,3672.2395686490554,22.0
195,425.5289836641266,11459.607272568775,22.008353123237818,2717.763039000553,708.1955366416871,23506.20185129016,542.5858416203539,832.9576813897374,27514.20131126529,1567.6552564067674,11.25
196,376.5910130101716,9923.865949015919,16.730865569834187,2273.6111780331426,710.820721081676,23595.52103999344,543.1698737296026,837.2851315950537,27529.845734981023,1549.4447282181568,11.0
197,1167.9105137307572,4483.902481223164,148.72606899557454,1082.058798514883,773.2230162389635,3256.4903534413893,18.121327123521816,1680.7530907066487,897.291818832067,683.6509095863361,3.25
198,1349.0712909624158,4435.784172473497,167.45190040547115,1072.9194181608846,792.2370804064109,3905.4735499529684,18.682586811023636,1732.8099267224427,925.0830353584727,704.8251697969308,3.25
199,116.72932733531127,17921.82695597658,1.497919297136,4493.013483822471,1385.5458098672543,22815.834723779342,14.26726726118863,1468.577376751684,696.6431270410543,3626.8895195547952,22.25
200,10.967275795279274,27541.475142243715,0.0,6738.78685932236,1692.0476428852946,25159.72004568524,14.325923499021812,2336.960205450193,699.5071979382001,4045.203701219583,21.5
201,124.76391230443782,18198.34928922759,1.8249898691280004,4485.869940980182,1556.4562128061202,24627.276902696318,14.453587075482266,1781.7308392465509,705.7407640084587,3811.774804450427,22.0
202,5.235259904784002,25180.003530113114,0.193898514992,5810.417718711553,702.5516564398245,20744.2581107082,538.853694722929,831.5165781347379,27298.332264014254,1515.543674568996,12.0
203,161.56201509467783,16280.12513030565,4.300440490846546,4044.4816665396334,1478.5213100347828,26224.783450498893,14.256916160394539,1756.7317807065106,696.1377027650875,3759.554578427245,22.0
204,0.0,31347.16197400184,0.0,7478.838895341742,1801.6660666388361,26272.726299010177,36.709143856164005,3687.8570673961704,1843.4826736512491,3633.5612216925833,19.25
205,0.0,30604.72736881721,0.0,7345.038072527889,1811.7559564963992,23936.178987469444,37.085923925068904,3725.7089727800017,1862.4040500670244,3670.8558383375216,19.25
206,391.66027871826617,12314.242677183871,16.180743908917822,3049.0062063086816,1493.322488285585,24179.22329416362,14.412182672305901,1775.510977791612,703.719066904591,3800.333436132228,22.0
207,643.5605998422487,9074.53437580841,52.310371399220365,2281.1142370031307,1387.8678462793105,24290.279794534505,14.425984140031362,1484.9146341472288,704.3929659392138,3667.237020860603,22.25
208,2421.1306597660937,3390.8691429826204,319.3615079563837,825.4012809576453,803.2238235351132,4531.996697937067,17.679680156307274,1676.332020545262,872.9555213000642,764.2909968842675,3.0
209,224.22823305583856,13418.1063419189,10.23168177861382,3178.984361545999,701.7659897297269,22242.418243456013,536.5960046275067,828.0167559440246,27184.056547083303,1509.3473966746978,12.0
210,355.870893727048,10313.442835648271,25.960028103352,2567.4922709961834,1293.5289548053183,20098.866056098792,14.34662570061,1476.7460054494563,700.5180464901341,3529.8180585366713,22.5
211,412.28267392465307,11551.951198202707,20.714501843628366,2875.949844630218,1510.6619743690107,23300.838311780015,14.536395881835,1790.5343354596937,709.7841582161942,3832.956522296214,22.0
212,12.768343120349817,15829.285610766716,3.072545699104,3784.861821320285,809.5812154052804,14739.184527516496,375.97245301850785,1159.2112670251438,19067.690980949577,1529.660977987452,14.0
213,332.3784712006021,9872.967007716086,24.19469931576,2238.4000987527215,732.6818585491756,21650.146887999566,551.1351608028868,850.456792343303,27920.58327662288,1550.1972714057133,12.0
214,0.0,37283.19164467679,0.09878945319272726,8361.256799766787,794.4734024399598,14880.420697362624,369.66242197443006,1136.6256251413615,18747.73809220771,1502.9355253266665,13.75
215,90.11632031683637,15987.362101506978,0.4134629173330909,3930.994279759929,1600.6198441511206,24314.978441127045,14.764120099305002,1819.2892334167545,720.9034922874661,3893.3325198603925,22.0
216,132.46522814764657,16953.52033871692,0.5077003074865455,4208.939568546528,1535.5462628090188,22215.52976398436,14.408732305374546,1771.7993030713135,703.5505921459355,3797.88614534729,22.0
217,130.0324894365731,17604.740801572996,1.4155947528087272,4454.57334535632,1514.8886133271776,25133.151760264813,14.408732305374548,1775.1558200221439,703.5505921459356,3799.456316538623,22.0
218,418.64142172849165,10325.597812487182,27.620562588635643,2604.176765915253,1504.134606527909,24098.102637338183,14.526044781040909,1789.7485718971914,709.2787339402272,3830.4560111146784,22.0
219,243.7580362803949,14342.554122352381,5.825284756597819,3644.217794972332,1477.312301462034,23173.233851606317,14.312122031296363,1763.2534342557121,698.8332989035779,3773.9810347227512,22.0
220,43.262807125248,23390.056701342706,0.200290773728,5894.457325428177,1475.7424208279149,23011.770020637305,14.270717628120002,1758.1524117843842,696.8116017997102,3763.0630568016636,22.0
221,0.0,42349.230252466725,0.0,9779.132523567809,841.4425574032268,15977.348470811874,362.4339032532232,1324.289012318071,18376.813114387067,1544.137264845377,14.0
222,90.03767616390253,20271.58068617244,0.20416486993163635,5003.498879069813,1553.4899141954018,25436.05165233752,14.422533773099998,1776.0170316082126,704.2244911805582,3802.703099714486,22.0
223,193.340257729056,14912.053334512502,3.9236846350429095,3769.125145688708,1579.8386110003842,25294.519671033137,14.702013494540456,1809.2601668695906,717.8709466316644,3875.8433483849003,22.0
224,441.31883126609745,10574.441859116108,27.78869836387346,2639.5647945397754,1472.414572188991,21915.458942770918,14.20171028949273,1751.8883856327243,693.4421066265973,3745.913207727406,22.0
225,404.75327110048073,12089.213474737933,25.846613936990543,2935.7843888237358,1503.493056196587,24703.102626428896,14.619204688187727,1800.1769609105447,713.827552423929,3854.530782939835,22.0
226,168.25015792823052,15939.52824827105,4.831094818339637,3861.0121216754205,1637.9226448242919,24158.360765525358,13.92223056805227,2271.631418020678,679.7956511754905,3931.4586628292377,21.5
227,24.621334160185455,23861.559003540955,0.0,5729.412788403643,1811.4687891153046,25652.2399130092,27.327826194248363,3329.869536995163,1365.8699532158123,3691.54297937671,19.75
228,0.0,34781.12917816863,0.0,7879.645140377555,771.7182204210661,18386.66816137539,381.0792261013881,981.8437747716233,19330.663299531854,1485.4897437286534,13.5
229,0.0,48323.318172574574,0.0,10807.092183613848,844.6263865157831,18659.30557516649,365.4117999394521,1123.0682133701853,18532.174299524413,1485.4897437286536,13.75
230,588.6707583382422,9268.800833087349,46.19501368937528,2364.528274035271,1586.4823954324056,22600.292831846138,14.622655055119091,1788.7843093521062,713.9960271825847,3849.9123033637707,22.0
231,219.2758790263251,10556.471960727957,11.420254493889457,2434.666461344385,708.1913719882681,20050.395071422532,531.6396675428339,820.3994958818843,26932.77627505672,1495.10907617608,12.0
232,53.11114708451201,16310.664049564484,6.672259039117818,3909.778179310336,756.1490025978924,16321.703601467061,399.7967766306496,826.3697807954537,20284.328738713928,1489.9439858387843,13.25
233,329.5476691046051,9605.77359497584,14.81803056928873,2155.95400465706,702.3397433774857,21263.767208218218,530.7138190829179,818.9583926268846,26885.949783686163,1492.6246667068906,12.0
234,301.48061692850035,12393.224941863862,13.664712129466183,3010.6413221612843,1609.3276501880357,24760.62070322365,13.639300479680456,2234.6766080390007,665.9807209657286,3855.871123373886,21.5
235,46.32169663523418,14414.391100846793,5.072644716636364,3321.425484270412,733.6472833231218,18610.14520717735,427.4691794691102,814.4292109683147,21675.992957141778,1468.4151489731516,13.0
236,0.0,34740.602064077604,0.0,8059.819185306146,877.4658409527427,21344.0715082277,379.4253502189545,1166.7153550519354,19242.87167906821,1542.6525174753335,13.75
237,0.0,22103.09211199724,0.2867799714741818,5156.230666687544,803.5583517422992,20184.749369411824,384.09898723971764,981.1118369332501,19484.019397752803,1494.3982279489153,13.5
238,60.18795861969455,24785.36552420032,1.143245789693091,5991.459561189761,1654.0175775023013,24187.60492551329,46.24388783429427,3755.745106990908,2330.1223530114717,3263.812855315185,18.75
239,190.98964985749964,8734.98301548677,18.062973549454547,1982.2563832044914,753.1922923752772,18081.81766186416,437.63534059567996,834.1929127511655,22191.56639663816,1504.049085854199,13.0
240,0.0,35220.92200294012,0.0,8160.312369156826,755.9198498074476,16304.088328160136,373.5404043808207,954.883067618872,18948.40356367791,1453.5676752727154,13.5
241,460.5978836138734,10082.389801015299,24.749469892120725,2460.6476032720466,1425.7367492602375,23275.662824477553,13.801467725454543,1705.9350186940505,673.8990346225435,3641.9429256815565,22.0
242,311.3033878528203,11593.088288741015,16.620453828030545,2635.3879377178237,729.2066005497036,20912.94194949333,549.5167086876152,847.9863296204469,27838.424882596555,1545.3850628063662,12.0
243,5.288238170368728,29742.76236788965,1.197192579328727,7147.6809581500975,764.4186483541745,21813.597670272124,448.15964980972535,848.3980734075897,22704.515934988918,1545.7259106329823,13.25
244,312.91578669277385,14563.88753387246,20.120893452826184,3397.0491012466605,697.0362993795177,21048.912399353274,543.2174887932556,832.0822082870194,27505.497573029414,1551.8823579756884,11.0
245,850.5545285265904,6475.50783338627,73.24559987405091,1492.0027774138073,732.3831657318751,22051.265615213848,560.1606306219478,858.0312678554948,28363.405959395946,1600.3054612441797,11.0
246,781.1397318311004,7628.955280612395,51.134098939391286,1729.4464242918964,730.2975460406476,22274.514706773873,557.3251190777531,853.7079580904962,28219.81919378482,1592.1047744003224,11.0
247,212.45989101805236,14221.532490128253,9.955361866889458,3262.7557839529236,713.2829029238972,19186.952248071888,540.6906700771868,828.6343716247387,27355.75791940144,1525.156905314902,12.0
248,683.7365271124394,7215.213622057455,60.706215839336004,1637.4645329481982,708.6708882458732,19701.647163614794,536.2585587416194,820.3994958818841,27139.728194010357,1525.7777534446363,11.75
249,259.198634109608,10416.216796786433,11.19691284774982,2570.0992471840163,1244.4935506318407,20992.06300366982,14.553647716491819,1498.055471617558,713.486196122186,3468.141890073452,22.75
250,44.45990285217164,28664.281878333237,1.0017444258552728,6726.612512002434,719.3664930448723,22635.22135634126,555.6148872021072,851.4861518111601,28110.950770843185,1567.439154477908,12.0
251,218.16188266296948,10725.088995566663,4.835743733784001,2667.8946072908902,1228.1364384932526,19198.169851014674,13.887726898738638,1429.5100221101636,680.8397201023706,3305.5366292973376,22.75
252,208.95460877300218,17754.009340889483,6.227609647345455,4219.109167933479,727.2353635488884,21627.55641560208,558.7837041918716,855.9164229510309,28293.68961273721,1596.400372270914,11.0
253,5.909933758647273,28967.89809079401,0.4888140884938182,6913.358476878471,748.4803260151995,17037.53581707812,435.65137961014585,823.6934461790261,22070.589824995495,1500.7156924150843,13.0
254,253.0122835868313,12835.652636315845,10.854055333728002,3067.759156392003,715.9677484454222,21430.95059743712,539.7146762845354,824.3110618597402,27322.46991726342,1548.127608148225,11.5
255,112.16941925122619,18032.55298383472,5.112547907533819,4329.561200337634,707.7454635152296,21728.843777067952,535.9599869898252,819.9877520947414,27124.361397713827,1524.5185995391507,11.75
256,464.5689290750058,7760.973147500928,32.99887349573891,1943.6778426514654,1178.9894603491111,19990.401471366753,14.053344511444092,1446.5575950446455,688.9590509259517,3349.5039650303183,22.75
257,318.0715307729781,15492.104325650058,23.337749235515634,3758.0342862245334,721.2308049904674,21993.799983996454,558.4425779145907,852.9272550661595,28270.476197776723,1601.7297000741423,11.5
258,400.6036298043607,14943.123392360854,29.509378192718554,3537.3996648071875,715.9521552082025,24603.44130788554,560.4707035968463,858.5272005957628,28379.093434005736,1601.0864790388323,11.0
259,7.701703252829091,20448.29419466713,3.027121921116364,4955.028705532447,762.3356436778844,19173.011385522408,442.4957574796609,839.3397100904496,22417.95698070316,1529.2221639530858,13.0
260,0.0,23083.479323448697,2.4147241637265453,5547.910509591637,759.9970455045592,17606.022413129904,401.36324321748873,823.8993180725972,20348.4962658064,1501.0907775668998,13.25
261,10.077589602114182,25150.94809914305,3.477969866814546,5935.754706696915,763.7617953428479,18849.5114227227,445.18244319688273,842.6336603875915,22553.65611065679,1535.2235263821392,13.0
262,64.75629286302254,32286.66536395429,0.7717199637643638,7230.649667823631,715.2643094272468,22702.664758650768,538.2349289199044,822.0464710304551,27247.585259924916,1543.924552750697,11.5
263,129.70261014483344,32480.56746248529,1.7927380182327273,7408.611022705518,729.2773028054199,23168.746074350922,559.6338746037596,857.2358432655845,28336.7269474634,1598.7434256548736,11.0
264,269.1827611408095,14288.888688953533,15.68098549864873,3431.0163050884967,725.2773953275704,25528.44994849035,561.9159472921634,861.1621308090143,28429.637387027786,1585.03730912223,12.0
265,68.58748345120364,24968.688531375632,3.9152584758,5920.574932394615,706.1557281380673,22761.26326034397,543.3764356965603,832.751809496166,27491.63399869917,1532.7203033332612,12.0
266,117.6646310112742,19772.477772980994,6.637682730500363,4610.502521423316,727.9091657311058,20268.28873345615,550.0784284240412,840.1631976647351,27846.989976614575,1577.6415384039824,11.5
267,1164.4460063482502,5849.141925281836,105.48979942932142,1388.4084764045197,732.0459256573487,20805.344096934456,561.2008012395229,859.5940540509406,28416.09313507717,1603.4295324227917,11.0
268,1102.2491351421602,6379.710054134398,92.8007784287411,1505.2387239459358,728.7753167898338,23037.71309956976,558.3786311141295,855.2988072703168,28273.1772176499,1595.2288455789346,11.0
269,1175.0700372198871,6230.800546683583,105.96611955755854,1445.1176903381595,729.1173994846147,20592.34650557644,552.1233458920293,844.6923793233051,27942.510419004462,1570.7164461613745,11.75
270,1296.483146865395,5672.92565703488,131.70871401148142,1309.5999649392627,727.4121191881791,19492.069805983607,550.6456687475574,843.8688917490198,27859.547278344213,1553.4376138966368,12.0
271,205.7353316801855,16535.597271276984,11.302772526514184,3780.18888647946,725.3183638949238,25485.897033174766,559.1158595151309,853.9566145340165,28304.5543702617,1603.6513970697536,11.5
272,0.0,31821.173044049152,0.39922561378472726,7455.915771252425,716.1803394745967,22879.15815794835,553.858650434043,848.8098171947322,28022.009149134592,1562.3471150671521,12.0
273,0.0,27647.430801741517,0.0,6222.658746102019,1118.5846491944146,15496.759282263189,398.0686028469605,1115.2029869379105,20141.280956737133,1703.7370986391174,14.25
274,0.0,40396.18484519486,0.0,9231.310138748304,1160.554089302078,15508.813254150133,409.9808796652625,1149.2923821953211,20744.006524479453,1755.0395270585566,14.0
275,251.95475217564365,8760.98866107292,14.841953113346182,2051.081542457788,846.7179142037178,5513.558922767092,19.209572853673908,1476.4909083209973,985.427676956503,872.9004364946677,3.0
276,0.0,31174.16343320921,0.0,7295.9486247123705,1182.8968737800947,17427.63384228916,388.28129200945443,1277.4454507111052,19644.478893494146,1745.937483306721,14.25
277,0.0,32105.80434491639,1.1042142704414546,7601.243192500951,1081.5379262803067,15415.594690765483,440.649121097995,863.5730171961886,22298.855834819595,1721.5274568813427,13.5
278,675.1671231624008,6018.010388964169,49.75191826633891,1446.1335752151572,926.7146109746353,10501.443402366755,15.222098803328,1252.0176265737275,778.8306736413257,2358.9245875815195,0.25
279,6.780830585224726,46355.267712739216,0.0,10311.427530803137,864.6128488303422,26678.67715009961,560.3888148883418,709.6470878498909,28365.614436363026,1677.2584259065036,12.5
280,0.0,49874.89660770308,0.0,11005.193608724765,1013.8397416126477,16285.264046280468,448.43107867499253,709.4720392342398,22694.07677114552,1676.8446966450567,13.25
281,476.23702887352283,6138.418364349643,37.30280067316873,1518.1378178131583,851.5071687830583,4230.237727196337,18.02333670267109,1413.509060478196,923.8723560817352,928.9611751500206,2.75
282,931.7268197904967,4513.797041430929,86.73220043055493,1095.8105809565259,844.5354421073998,5446.233292982166,15.056481190622545,1430.9554958299432,770.3569356544158,1175.1512721746521,1.5
283,2359.349769639869,2778.8727419594993,273.21172434018587,693.3689830607555,823.5392934697669,3705.74077925035,15.045440016442182,1299.3640216548238,769.7920197886219,1055.9306346362894,2.0
284,1218.1700354521772,4133.058421025145,116.51295906233815,1021.4551493725385,915.9980860561355,7870.293641149855,15.354592893492363,1326.4625134603675,785.6096640308537,2102.5146489847943,0.5
285,514.9772160906459,5857.07026316258,35.64430008839201,1431.818692890316,875.924725482933,6227.046499036053,15.579096768493091,1478.0244814097575,797.0962866353317,1213.5838561532064,1.5
286,4.818988267703272,30216.69208191669,0.40174377631709096,7152.186338330114,1182.9560505996049,22922.532030569128,425.2701456115211,1005.3403135252853,21519.169736523403,1737.6628980777787,13.75
287,0.0,35266.02345612362,0.49317244672290916,8133.882994298402,908.6369158596068,19322.532576444122,527.8999298381598,716.473983860287,26719.57943408834,1693.3938671029405,12.75
288,0.0,38956.30561089083,0.0,9108.782354772606,1131.0850017098767,16250.24489214729,399.19135224642633,1118.7078696667897,20198.086272469733,1708.701849776482,14.0
289,1305.5852390434336,3650.964049248939,118.19712553446399,926.9368872443205,922.5655507929456,10433.756174127422,15.10800667013091,1242.6335486182668,772.9932096947877,2341.244059966668,0.25
290,2443.864534255868,2633.557814671226,273.2572449705787,667.0881797917423,915.3226373830314,10240.509403182376,15.166892932426183,1247.4769436920533,776.0060943123556,2350.3694935743333,0.25
291,4011.157562667599,2036.6159577906253,567.4781930230843,495.7050402636311,825.8365356661182,3985.2225709109634,18.868216551931,1450.3776112865887,967.9134207080913,857.87296259937,3.0
292,2221.3210487865854,2707.0798313094065,278.5402531110725,666.6735546455482,829.4909706150082,3837.930087002443,18.96781714401636,1456.0502445462128,973.0722398521572,854.6653320082656,3.0
293,216.07510074288078,14154.358858086565,26.028696458561463,3357.227556926698,1197.4707394361471,22592.785063427953,404.0352073691367,1131.2428227039716,20443.181961529936,1728.9745835873894,14.0
294,254.80201918050616,12319.86796172396,38.64033238747419,2963.116040687985,1109.7080294154257,16084.31030573307,395.3071591795592,1107.0626512489753,20001.562161415022,1691.7389500571508,14.0
295,8913.897785444375,1481.7763256650683,1195.1115117005397,344.60754012940566,847.608568920934,4803.892742886849,19.06764776056382,1465.5047099870733,978.149025009111,866.1489037619832,3.0
296,7336.483777553048,1560.8481788197676,1000.5524633058185,364.3608787049119,833.1138316798389,4171.126500977139,16.337947468931002,1311.631456242594,836.7242956368216,960.2739209124304,2.5
297,196.2605514473571,13344.286213577852,25.130390401343277,3120.41800274474,974.2855099307324,18646.297001761865,492.60842674186216,719.0997130950548,24931.702922329154,1699.5998060246457,13.0
298,963.6300988798473,4822.268852368512,93.36029477295128,1149.3321885338137,972.3791640413283,11037.123449586214,15.177934106606546,1248.3850802683878,776.5710101781497,2638.9831958472028,0.0
299,2395.21624914554,2753.7137800986557,325.4156549462112,659.3904474875219,837.7289456348257,4782.747744209141,19.123543704851908,1469.349568870923,981.0276721932231,866.9282266395471,3.0
300,1295.3398042232966,3993.496623451678,143.08770938080212,949.5754589674847,847.5221765755931,4704.073857586959,15.222098803327999,1252.0176265737275,778.8306736413257,1011.5685527132596,2.25
301,1207.4959318871083,4163.845379293419,127.55326157105596,1000.3950781475457,1026.6396586170558,11959.578818661825,15.258902717262547,1255.044748494844,780.7137265273058,2657.2469444324106,0.0
302,13.514397196765092,22192.329496737868,5.862863489773091,5256.106803865388,1117.024550653209,16458.995541861717,396.72456991496347,1111.348006977729,20073.276984813503,1697.9448889788578,14.0
303,344.38448904048147,7444.178906246288,18.147235141883638,1844.2523597145062,1301.7808765714697,20470.42986027686,15.22945958611491,1252.6230509579507,779.2072842185219,3752.856605074576,22.75
304,108.52137656107202,12478.775349247497,2.0776777940101825,3041.603680135177,1413.6011429023458,22511.466125516185,15.034398842261819,1229.0621053549035,766.4576093992534,3822.71668070247,22.75
305,205.16390249014907,9409.49367304746,10.43420015765891,2295.850330437712,1382.9372840409433,23364.846528772665,15.104326278737455,1234.7786732867867,770.0225285127384,3840.209242012141,22.5
306,204.0848698450313,16420.033465784538,11.381513531853093,3753.0374769410837,812.4959885364916,23170.24537379483,588.0441959166077,691.5478430747299,29784.68919293907,1675.9780855374045,11.5
307,1337.826145616931,3501.0607392694856,136.9773879960218,856.1385539421061,859.4728916921656,4313.71383451359,16.53990894664682,1316.6554205191217,844.4502362040249,960.4427346545041,1.5
308,482.43606706136654,12178.635944424692,34.521974418198546,2855.499556147679,804.2372871019844,22899.957659883992,608.6532375976428,717.7676414350865,30824.52319998028,1724.3666124972785,11.0
309,909.6047619436823,4866.811176617415,84.40251267849818,1243.4992638411725,1662.7798145908714,23638.941837604492,15.019677276688,1467.410232631034,765.707100112204,4097.426300126692,22.0
310,8580.809192409646,931.3645917954569,1192.6466179909758,220.2992215385156,842.673067209907,6336.135140133742,35.44952990175418,2176.3541357003123,1783.1488795225857,833.0809018621109,4.0
311,14093.687702817871,2351.6400276374075,1878.8249879405685,138.272014094872,863.9770127909186,5136.719277526501,36.198029501398004,2222.8342586571744,1820.8360389653578,851.3154978733864,4.0
312,6387.367302133289,1060.3376127727404,915.6758581044,259.66420362087996,833.7462778850828,5375.302489802889,29.979318168770273,1931.7902874095616,1514.3655377003706,816.0483410504186,3.75
313,8800.86812313113,2610.970477870345,1286.6761628831061,244.81508342955698,963.035521964994,12097.728980324538,15.292026239803636,1250.123145103947,779.591521922619,2649.488969932224,0.0
314,40473.366720516635,1875.0099717040252,5236.325571797218,31.078580860001452,819.8093136449056,4663.374249362442,34.72081240585018,2134.234126422384,1746.676467157565,819.1547850913045,4.0
315,5202.321757746252,1628.0790506328633,697.5002223999074,467.8114507450441,1387.1135597484636,23475.71325896231,15.119047844311273,1235.9821612724463,770.7730377997879,3842.7892448051566,22.5
316,16469.19652142792,431.7075859944959,2523.677405161925,70.67872058192657,777.0947879848777,25842.866015257645,628.0523506080796,810.1532862425067,31779.232030122424,1720.9957613904946,10.0
